timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
441986225;4259850;4325386;0;0;0;0;0;0;0;0;686.8479;666.8606;2060.5437;2000.5817;4.3638206;0.2176607;2.7887666e-07;0.5559044;-3.100008;-9.482028;1.2510577;-0.20192678;-0.124641076;4.8100467;1.9813201;16.195187;0.40516782;0.031526886;0.0024276993;34.0;nan
443020939;4259850;4325386;0;0;0;0;0;0;0;0;686.8489;666.8605;2060.5466;2000.5814;4.4273047;0.17102458;1.9716576e-07;0.21473628;1.6392976;-9.675722;0.8815448;-0.16303691;-0.06821809;2.3207335;1.346761;11.246581;0.054108948;0.01075351;0.0018478413;34.0;nan
443952190;4259850;4325386;0;0;0;0;0;0;0;0;686.84937;666.8604;2060.548;2000.581;4.2503653;0.15480581;2.7108288e-07;0.1204969;-0.25106522;-9.716368;-0.9488984;0.10961416;0.024851022;2.3384519;2.40159;22.454504;0.019402636;0.020629408;0.004769624;34.0;nan
444986892;4259850;4325386;0;0;0;0;0;0;0;0;686.85065;666.8603;2060.5518;2000.5808;3.2560656;0.115110114;4.8590586e-08;-0.012948915;-0.94311315;-9.67842;0.19454198;-0.043634668;-0.01567534;0.8056196;0.78530276;5.4010005;0.05926191;0.0066943136;0.001528505;34.0;nan
446021601;4259850;4325386;0;0;0;0;0;0;0;0;686.8521;666.8601;2060.5562;2000.5804;3.8437836;0.13286759;7.786496e-08;-0.04406231;0.2814592;-9.711512;0.506649;-0.08809788;-0.05347936;2.032483;0.71309584;9.32551;0.0025727574;0.014660166;0.0010969812;34.0;nan
446952871;4259850;4325386;0;0;0;0;0;0;0;0;686.853;666.8595;2060.5593;2000.5785;3.844706;0.11898642;7.03509e-08;0.07373691;0.735211;-9.616913;-0.28355074;0.029549506;-0.0063504167;2.153789;1.257593;14.036021;0.008689943;0.015526964;0.0011989094;34.0;nan
447987573;4259850;4325386;0;0;0;0;0;0;0;0;686.85376;666.85944;2060.5613;2000.5782;3.7354527;0.11174088;8.123869e-08;-0.031293217;0.027336616;-9.829131;-0.21623322;0.041998178;0.013905045;3.1467202;0.6492963;22.699862;0.0029968435;0.03132296;0.001673533;34.0;nan
449022289;4259850;4325386;0;0;0;0;0;0;0;0;686.8542;666.8593;2060.5625;2000.578;3.8118536;0.11770364;3.6344073e-08;-0.07391675;0.16240107;-9.7482;0.109948665;-0.021727277;-0.011501768;1.560973;1.6139095;22.745493;0.00346838;0.027263576;0.002037398;34.0;nan
449953487;4259850;4325386;0;0;0;0;0;0;0;0;686.8586;666.85986;2060.5757;2000.5795;3.2797208;0.11153002;1.8222787e-08;-0.066363215;0.34422553;-9.669248;0.101503745;-0.026739681;-0.017826453;1.2444465;0.5867047;10.051224;0.001985958;0.011596584;0.0005871512;34.0;nan
450988277;4259850;4325386;0;0;0;0;0;0;0;0;686.85815;666.85974;2060.5745;2000.5792;3.7937522;0.12240046;2.7294455e-08;-0.08021139;0.5433152;-9.635437;0.12603055;-0.015906919;-0.030794889;1.2293041;1.1443628;11.591335;0.0029338326;0.013204238;0.0009380911;34.0;nan
