timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
868977821;0;0;24;0;100;35;0
869940804;0;0;24;0;97;24;0
870817402;0;0;24;0;99;25;0
871051119;0;0;24;0;94;30;0
871746961;0;0;24;0;96;27;0
871977113;0;0;24;0;99;34;0
872680487;0;0;24;0;100;39;0
872904705;0;0;24;0;100;32;0
873823514;0;0;24;0;97;37;0
873838026;0;0;24;0;100;39;0
874764570;0;0;24;0;94;34;0
874999011;0;0;24;0;100;33;0
875681047;0;0;24;0;100;41;0
875899993;0;0;24;0;100;39;0
876670081;0;0;24;0;97;29;0
876845240;0;0;24;0;100;35;0
877757381;0;0;24;0;100;43;0
877980488;0;0;24;0;100;34;0
878676444;0;0;24;0;100;29;0
878918839;0;0;24;0;100;24;0
879837321;0;0;24;0;98;22;0
879843176;0;0;24;0;100;26;0
880752382;0;0;24;0;99;27;0
881003541;0;0;24;0;97;24;0
881697490;0;0;24;0;95;23;0
882149490;0;0;24;0;100;25;0
882845488;0;0;24;0;98;22;0
882851460;0;0;24;0;100;27;0
883782132;0;0;24;0;84;29;0
883993305;0;0;24;0;100;22;0
884707770;0;0;24;0;100;23;0
884922590;0;0;24;0;100;23;0
885838497;0;0;24;0;98;37;0
885844489;0;0;24;0;100;38;0
886779111;0;0;24;0;96;29;0
887000554;0;0;24;0;100;29;0
887744520;0;0;24;0;100;26;0
887919109;0;0;24;0;100;36;0
888869456;0;0;24;0;96;36;0
888879486;0;0;24;0;98;39;0
889782168;0;0;24;0;100;28;0
890005693;0;0;24;0;100;25;0
890709563;0;0;24;0;97;27;0
890984407;0;0;24;0;96;33;0
891638489;0;0;24;0;97;29;0
891858897;0;0;24;0;100;29;0
892782132;0;0;24;0;100;28;0
893011077;0;0;24;0;100;25;0
893700992;0;0;24;0;97;27;0
893944730;0;0;24;0;100;30;0
894680199;0;0;24;0;99;35;0
894860534;0;0;24;0;100;27;0
895791316;0;0;24;0;100;31;0
896035488;0;0;24;0;97;28;0
896717898;0;0;24;0;96;26;0
896945474;0;0;24;0;100;38;0
897637489;0;0;24;0;100;34;0
897875705;0;0;24;0;100;30;0
898804913;0;0;24;0;100;29;0
899023416;0;0;24;0;97;29;0
899723363;0;0;24;0;97;29;0
899947185;0;0;24;0;100;38;0
900643345;0;0;24;0;98;37;0
901098845;0;0;24;0;97;27;0
901799655;0;0;24;0;100;28;0
902027495;0;0;24;0;100;30;0
902721135;0;0;24;0;100;27;0
902964186;0;0;24;0;98;35;0
903640239;0;0;24;0;97;35;0
903891097;0;0;24;0;100;33;0
904804034;0;0;24;0;98;26;0
905047106;0;0;24;0;86;30;0
905724928;0;0;24;0;100;31;0
905975295;0;0;24;0;100;34;0
906663444;0;0;24;0;94;35;0
906901013;0;0;24;0;100;32;0
907803670;0;0;24;0;100;27;0
908046201;0;0;24;0;96;34;0
908786545;0;0;24;0;93;24;0
908957512;0;0;24;0;97;32;0
909658033;0;0;24;0;99;34;0
909892879;0;0;26;0;100;28;0
910825433;0;0;28;0;100;26;0
911044239;0;0;28;0;97;34;0
911733488;0;0;29;0;100;35;0
911975178;0;0;29;0;97;28;0
912657046;0;0;29;0;100;33;0
912910341;0;0;29;0;100;25;0
913831470;0;0;29;0;96;22;0
914058115;0;0;29;0;100;31;0
914747359;0;0;29;0;100;31;0
914970678;0;0;29;0;100;23;0
915686182;0;0;29;0;87;24;0
915910157;0;0;29;0;100;26;0
916823943;0;0;29;0;99;22;0
917058808;0;0;29;0;100;29;0
917742604;0;0;29;0;100;31;0
917989488;0;0;29;0;96;24;0
918680990;0;0;29;0;100;24;0
918916822;0;0;29;0;100;22;0
919649446;0;0;29;0;100;20;0
920074483;0;0;29;0;100;33;0
920764509;0;0;29;0;100;28;0
920994272;0;0;29;0;97;23;0
921679089;0;0;29;0;97;26;0
921906997;0;0;29;0;100;26;0
922848660;0;0;29;0;80;28;0
923119126;0;0;29;0;97;36;0
923768492;0;0;29;0;100;35;0
923993098;0;0;29;0;100;26;0
924684562;0;0;29;0;100;29;0
