timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
462312102;5.0473847;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
462812126;5.0349975;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
463312101;4.9959226;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
463812103;5.04678;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
464312102;4.9956207;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
464812103;5.052118;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
465312695;5.0522184;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
465812145;5.0325804;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
466312103;5.069037;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
466812103;5.0409393;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
468312103;5.0473847;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
468812264;4.9877653;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
469312102;5.048392;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
469812102;4.9848447;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
470312102;5.0474854;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
470812120;5.057153;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
471312102;5.03248;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
471812102;5.04245;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
472312272;5.0021667;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
472812104;5.045874;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
473312116;4.9854493;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
473812102;5.0462766;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
474312102;5.033487;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
474812333;5.0450683;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
475312101;5.0629945;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
475812329;4.9876647;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
476312102;5.054535;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
476812121;4.9947143;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
477312102;5.0466795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
