timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
431423092;-0.12030096;-0.009185209;-0.0005616473;4496;0;-0.026897384;-0.07773524;-9.955983;4365;0;0;2;1
431427591;-0.12860511;-0.01183081;0.0075041736;4499;0;-0.020632932;-0.20157225;-9.934972;4365;0;0;2;1
431432137;-0.08183785;-0.013170231;0.0010589947;4546;0;0.069154926;0.1656962;-9.710174;4366;0;0;2;1
431436589;-0.070874475;-0.01154404;0.003050538;4452;0;-0.054043442;-0.00847047;-10.021117;4365;0;0;2;1
431441087;-0.05764463;-0.009871538;0.007395355;4498;0;-0.020632932;-0.2897274;-9.850928;4365;0;0;2;1
431445586;-0.08816335;0.00052594143;0.0015087079;4499;0;-0.031076571;-0.048342973;-9.930774;4366;0;0;2;1
431450085;-0.11779885;0.009149262;0.006885751;4499;0;-0.09163027;-0.19737434;-9.966488;4365;0;0;2;1
431454631;-0.15140265;0.0066133533;0.0019382879;4546;0;-0.0644842;-0.2897274;-10.029521;4365;0;0;2;1
431459082;-0.15965885;0.015377171;0.003562819;4451;0;-0.05612872;0.004159648;-9.947575;4367;0;0;2;1
431463581;-0.13863301;0.01710988;0.019249834;4499;0;-0.03944261;-0.04617285;-9.901332;4364;0;0;2;1
431468080;-0.07804029;0.0056147687;0.0039978386;4499;0;-0.043602638;0.12953432;-9.866688;5820;0;0;2;1
431472578;-0.07824886;0.013000229;0.008219054;4498;0;-0.04986854;-0.23303267;-9.93078;4366;0;0;2;1
431477124;-0.093559735;0.028655814;0.009324104;4546;0;-0.05821975;-0.18478079;-9.9454775;4365;0;0;2;1
431481576;-0.13702771;0.029954663;0.00258023;4452;0;-0.085372;-0.19107519;-10.027422;4366;0;0;2;1
431486074;-0.18467075;0.031914856;0.0020341813;4498;0;0.027394671;-0.12810962;-10.010612;4365;0;0;2;1
