timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
862149870;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
863157592;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
864165333;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
865172819;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
866180679;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
867188180;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
868195837;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
869203538;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
870211372;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
871218989;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
872226596;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
873234505;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
874242258;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
875249804;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
876257730;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
877264975;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
878273103;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
879280635;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
880288334;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
881295762;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
882303736;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
883311353;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
884318858;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
885326634;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
886334402;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
887341966;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
888349829;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
889357443;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
890365036;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
891372754;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
892380276;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
893388027;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
894395670;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
895403570;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
896411097;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
897418702;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
898426439;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
899434247;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
900441891;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
901449601;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
902457331;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
903464949;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
904472660;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
905480339;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
906488027;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
907495660;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
908503274;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
909511172;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
