timestamp;timestamp_sample;device_id;pressure;temperature;error_count
948047660;948047078;4028193;101181.0;35.37;0
949052915;949052332;4028193;101180.0;35.37;0
950047207;950046624;4028193;101181.0;35.37;0
951052096;951051437;4028193;101177.0;35.37;0
952046149;952045566;4028193;101179.0;35.37;0
953040342;953039759;4028193;101184.0;35.37;0
954034648;954034058;4028193;101179.0;35.36;0
955050305;955049722;4028193;101182.0;35.36;0
956055434;956054851;4028193;101185.0;35.36;0
957049437;957048855;4028193;101182.0;35.36;0
958054709;958054127;4028193;101184.0;35.36;0
959048827;959048244;4028193;101181.0;35.35;0
960043143;960042541;4028193;101181.0;35.35;0
961037347;961036755;4028193;101179.0;35.35;0
962053154;962052570;4028193;101187.0;35.36;0
963047501;963046918;4028193;101181.0;35.36;0
964052377;964051794;4028193;101182.0;35.35;0
965046577;965045993;4028193;101183.0;35.35;0
966051704;966051121;4028193;101182.0;35.35;0
967045960;967045377;4028193;101180.0;35.35;0
968040385;968039802;4028193;101183.0;35.35;0
969034725;969034142;4028193;101187.0;35.35;0
970050520;970049937;4028193;101176.0;35.35;0
971044558;971043975;4028193;101178.0;35.35;0
972049770;972049187;4028193;101178.0;35.34;0
973054526;973053943;4028193;101179.0;35.34;0
974048704;974048122;4028193;101177.0;35.34;0
975042907;975042324;4028193;101181.0;35.34;0
976037134;976036541;4028193;101176.0;35.329998;0
977052821;977052235;4028193;101185.0;35.329998;0
978046722;978046138;4028193;101178.0;35.329998;0
979051598;979051015;4028193;101190.0;35.329998;0
980045951;980045367;4028193;101179.0;35.329998;0
981050932;981050349;4028193;101183.0;35.329998;0
982045268;982044685;4028193;101181.0;35.329998;0
983039540;983038957;4028193;101179.0;35.329998;0
984055328;984054745;4028193;101180.0;35.329998;0
985049505;985048921;4028193;101181.0;35.34;0
986054506;986053922;4028193;101189.0;35.34;0
987048763;987048180;4028193;101180.0;35.34;0
988053934;988053351;4028193;101182.0;35.34;0
989047958;989047375;4028193;101181.0;35.34;0
990042354;990041771;4028193;101179.0;35.34;0
991036804;991036221;4028193;101182.0;35.34;0
992052340;992051757;4028193;101182.0;35.34;0
993046392;993045809;4028193;101184.0;35.34;0
994051751;994051168;4028193;101180.0;35.34;0
995056548;995055954;4028193;101181.0;35.34;0
996050849;996050266;4028193;101178.0;35.329998;0
997045027;997044445;4028193;101178.0;35.34;0
998039321;998038738;4028193;101182.0;35.34;0
999033449;999032866;4028193;101184.0;35.34;0
1000049295;1000048711;4028193;101177.0;35.329998;0
1001054485;1001053902;4028193;101186.0;35.34;0
1002048206;1002047623;4028193;101180.0;35.34;0
1003052987;1003052405;4028193;101178.0;35.34;0
1004047379;1004046796;4028193;101178.0;35.34;0
1005041498;1005040915;4028193;101177.0;35.34;0
1006035790;1006035197;4028193;101182.0;35.34;0
1007051818;1007051222;4028193;101182.0;35.34;0
1008045754;1008045171;4028193;101183.0;35.34;0
1009050829;1009050176;4028193;101181.0;35.34;0
1010044984;1010044401;4028193;101176.0;35.34;0
1011049993;1011049411;4028193;101178.0;35.34;0
1012044120;1012043527;4028193;101181.0;35.35;0
1013038192;1013037610;4028193;101179.0;35.35;0
