timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
927463492;0;0;0;0;0
927969492;0;0;0;0;0
928475508;0;0;0;0;0
928981491;0;0;0;0;0
929487493;0;0;0;0;0
929993511;0;0;0;0;0
930499573;0;0;0;0;0
931005547;0;0;0;0;0
931511493;0;0;0;0;0
932017504;0;0;0;0;0
932524491;0;0;0;0;0
933030492;0;0;0;0;0
933536799;0;0;0;0;0
934042492;0;0;0;0;0
934548513;0;0;0;0;0
935054541;0;0;0;0;0
935560520;0;0;0;0;0
936066493;0;0;0;0;0
936572492;0;0;0;0;0
937078630;0;0;0;0;0
937584492;0;0;0;0;0
938090491;0;0;0;0;0
938596492;0;0;0;0;0
939103032;0;0;0;0;0
939608527;0;0;0;0;0
940114732;0;0;0;0;0
940621726;0;0;0;0;0
941127493;0;0;0;0;0
941633556;0;0;0;0;0
942139491;0;0;0;0;0
942645492;0;0;0;0;0
943151584;0;0;0;0;0
943657494;0;0;0;0;0
944163530;0;0;0;0;0
944669511;0;0;0;0;0
945175940;0;0;0;0;0
945681506;0;0;0;0;0
946187832;0;0;0;0;0
946693492;0;0;0;0;0
947199504;0;0;0;0;0
947705510;0;0;0;0;0
948211491;0;0;0;0;0
948717492;0;0;0;0;0
949223492;0;0;0;0;0
949729526;0;0;0;0;0
950235512;0;0;0;0;0
950741511;0;0;0;0;0
951247505;0;0;0;0;0
951753894;0;0;0;0;0
952259505;0;0;0;0;0
952765493;0;0;0;0;0
953271491;0;0;0;0;0
953777495;0;0;0;0;0
954284492;0;0;0;0;0
954790564;0;0;0;0;0
955296492;0;0;0;0;0
955802512;0;0;0;0;0
956308510;0;0;0;0;0
956814492;0;0;0;0;0
957320492;0;0;0;0;0
957827502;0;0;0;0;0
958333492;0;0;0;0;0
958839492;0;0;0;0;0
959345572;0;0;0;0;0
959851495;0;0;0;0;0
960357524;0;0;0;0;0
960863566;0;0;0;0;0
961369497;0;0;0;0;0
961875491;0;0;0;0;0
962381492;0;0;0;0;0
962887493;0;0;0;0;0
963393491;0;0;0;0;0
963899493;0;0;0;0;0
964406492;0;0;0;0;0
964912492;0;0;0;0;0
965418492;0;0;0;0;0
965925491;0;0;0;0;0
966431508;0;0;0;0;0
966937524;0;0;0;0;0
967444131;0;0;0;0;0
967949517;0;0;0;0;0
968455493;0;0;0;0;0
968961578;0;0;0;0;0
969467513;0;0;0;0;0
969973492;0;0;0;0;0
970479492;0;0;0;0;0
970985491;0;0;0;0;0
971491491;0;0;0;0;0
971997546;0;0;0;0;0
972503493;0;0;0;0;0
973009516;0;0;0;0;0
973515492;0;0;0;0;0
974021492;0;0;0;0;0
974527491;0;0;0;0;0
975033493;0;0;0;0;0
975539510;0;0;0;0;0
976045493;0;0;0;0;0
976551574;0;0;0;0;0
977057511;0;0;0;0;0
977563511;0;0;0;0;0
978069493;0;0;0;0;0
978575491;0;0;0;0;0
979081565;0;0;0;0;0
979588491;0;0;0;0;0
980094491;0;0;0;0;0
980600492;0;0;0;0;0
981106520;0;0;0;0;0
981612507;0;0;0;0;0
982118492;0;0;0;0;0
982624493;0;0;0;0;0
983130492;0;0;0;0;0
983636494;0;0;0;0;0
984142984;0;0;0;0;0
984648525;0;0;0;0;0
985154694;0;0;0;0;0
985660492;0;0;0;0;0
986167089;0;0;0;0;0
986672492;0;0;0;0;0
987178585;0;0;0;0;0
987684492;0;0;0;0;0
988190530;0;0;0;0;0
988696505;0;0;0;0;0
989202522;0;0;0;0;0
989708491;0;0;0;0;0
990214492;0;0;0;0;0
990720511;0;0;0;0;0
991226502;0;0;0;0;0
991732492;0;0;0;0;0
992240022;0;0;0;0;0
992745493;0;0;0;0;0
993251492;0;0;0;0;0
993757493;0;0;0;0;0
994263492;0;0;0;0;0
994769492;0;0;0;0;0
995276492;0;0;0;0;0
995782491;0;0;0;0;0
996288815;0;0;0;0;0
996794492;0;0;0;0;0
997300696;0;0;0;0;0
997806492;0;0;0;0;0
998312511;0;0;0;0;0
998818537;0;0;0;0;0
999324515;0;0;0;0;0
999830495;0;0;0;0;0
1000336493;0;0;0;0;0
1000842493;0;0;0;0;0
1001348567;0;0;0;0;0
1001854513;0;0;0;0;0
1002360493;0;0;0;0;0
1002866491;0;0;0;0;0
1003372492;0;0;0;0;0
1003878491;0;0;0;0;0
1004384493;0;0;0;0;0
1004890892;0;0;0;0;0
1005396546;0;0;0;0;0
1005902512;0;0;0;0;0
1006408492;0;0;0;0;0
1006915518;0;0;0;0;0
1007421512;0;0;0;0;0
1007927491;0;0;0;0;0
1008433492;0;0;0;0;0
1008939511;0;0;0;0;0
1009445512;0;0;0;0;0
1009951536;0;0;0;0;0
1010457494;0;0;0;0;0
1010963642;0;0;0;0;0
1011469492;0;0;0;0;0
1011975733;0;0;0;0;0
1012477657;0;0;0;0;0
1012985625;0;0;0;0;0
