timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
466648669;466648105;-945.6854;279.34146;-1.4493041;0.8449597;0.013206486;-0.075887814;0.529254;-40.722145;5.074118;-0.08222211;-0.58955055;0.049185555;0.10792431;4507.866;9325.806;0.23531029;0.000248431;0.00021526062;0.00042334085;8.572899;19.886278;0.01140316;1;1;15;0
468655061;468654536;-1029.1774;289.79636;-1.4246726;0.8112817;-0.026058346;0.044663057;0.5823645;-42.078022;4.559146;-0.037162654;-0.63099146;-1.0988194;-0.02418759;5172.4487;10773.215;0.2335074;0.0002713701;0.00024237508;0.0003809324;8.971364;21.23909;0.011269872;1;1;15;0
469149990;469149399;-1049.3065;290.05322;-1.4233558;0.8156033;-0.0258173;0.054724272;0.575439;-42.385647;4.226387;-0.08449269;-0.2559918;0.22137994;-0.02073481;5345.0664;11151.378;0.2311757;0.00025307335;0.00022177436;0.00042173278;9.063294;21.58885;0.011234575;1;1;15;0
469654068;469653252;-1069.7991;290.4521;-1.4134521;0.81850755;0.003950138;0.009247956;0.5744079;-42.67174;3.949119;-0.11321766;0.1801158;0.97885966;-0.06638349;5526.049;11542.957;0.23393205;0.00024646777;0.00021365528;0.0004379806;9.156483;21.922384;0.011172702;1;1;15;0
470148663;470148112;-1090.1832;291.39114;-1.3969944;0.8193525;0.011334824;-0.031694256;0.5723012;-42.91903;3.7967806;-0.08797975;0.21395226;0.47509924;-0.046418298;5708.0063;11939.092;0.23170036;0.0002540716;0.00021590182;0.0004305304;9.252764;22.254736;0.010997262;1;1;15;0
470652524;470651968;-1110.9764;292.72983;-1.3912845;0.8152017;-0.00031476025;-0.031976476;0.5782938;-43.16948;3.671889;-0.068770975;0.18551166;-0.12602599;-0.027912514;5897.5806;12353.978;0.23015495;0.00026183273;0.00022355514;0.00041724314;9.347231;22.618845;0.01097622;1;1;15;0
471147602;471146828;-1131.9205;293.5418;-1.373251;0.8157355;-0.008225475;-0.020311965;0.5780099;-43.4298;3.5055358;-0.04452813;-0.10395492;-0.33891854;-0.029670881;6089.807;12781.611;0.2323563;0.00026457958;0.00023372417;0.00040772112;9.446349;23.014229;0.011069327;1;1;15;0
471651242;471650732;-1153.0453;294.5229;-1.3731833;0.8161669;-0.0075517013;-0.005945393;0.57773644;-43.707817;3.3307247;-0.051348902;-0.048371304;-0.35475928;-0.0052594943;6290.5605;13233.741;0.2309154;0.00026254714;0.00023495554;0.00041357032;9.55683;23.439512;0.011103183;1;1;15;0
472155141;472154541;-1174.2064;295.38382;-1.3740337;0.80967474;-0.074161924;-0.054994583;0.579571;-43.941925;3.1490333;-0.032894023;-0.693275;-0.2916786;0.102051236;6494.454;13684.864;0.22951044;0.00026010963;0.00022731347;0.0004263086;9.651295;23.824064;0.01104285;1;1;15;0
472650008;472649401;-1195.6716;297.80148;-1.3680977;0.80303925;-0.07304699;-0.046469282;0.58960384;-44.34603;3.0463517;-0.053766914;-0.52727336;-0.23154373;0.09620869;6700.241;14145.477;0.23181438;0.00025825528;0.00020659565;0.00045188278;9.758032;24.247221;0.011272548;1;1;15;0
473153818;473153257;-1217.9443;300.5495;-1.3546484;0.807212;0.023824777;0.010455792;0.58968806;-44.81968;2.9792812;-0.063424006;-0.12615247;-0.20980474;-0.012641754;6915.056;14636.788;0.23067187;0.0002577317;0.00027410977;0.00039023696;9.873343;24.700691;0.011293053;1;1;15;0
473648665;473648116;-1238.4142;300.08832;-1.3609592;0.8082882;0.07922426;0.06299801;0.58002156;-45.01681;2.8025334;-0.051924676;-0.28922325;-0.057045113;-0.0029258989;7128.7334;15117.443;0.2287975;0.00025709433;0.00031507417;0.000353107;9.959612;25.11444;0.011251084;1;1;15;0
474152530;474151973;-1257.0082;296.60275;-1.3854889;0.81093997;0.08246163;0.06550113;0.5755746;-44.978065;2.5485346;-0.043361478;0.060095143;0.014529486;-0.059607763;7351.9653;15619.447;0.23186009;0.00025629924;0.00030026166;0.00037216593;10.048199;25.544506;0.011355042;1;1;15;0
474647399;474646832;-1274.7968;292.39005;-1.4063736;0.81380886;0.11984235;0.045202296;0.566842;-44.878162;2.3305635;-0.014394702;0.2266754;-0.37269565;0.02403299;7575.428;16123.032;0.2299774;0.0002582062;0.00030451498;0.00036947947;10.136887;25.95921;0.011295354;1;1;15;0
