timestamp;timestamp_sample;device_id;magnetometer_ga[0];magnetometer_ga[1];magnetometer_ga[2];calibration_count
1441770350;1441769353;396809;-0.2531704;-0.08371414;-0.22397608;5
1442218398;1442217423;396809;-0.25526062;-0.08690945;-0.22306585;5
1442795025;1442740583;396809;-0.2534475;-0.08216215;-0.22278091;5
1443713000;1443712025;396809;-0.25324085;-0.08645448;-0.22564445;5
1444289529;1444235136;396809;-0.25162435;-0.090081796;-0.22690468;5
1444759021;1444758047;396809;-0.25393304;-0.09036964;-0.22048505;5
1445207331;1445206355;396809;-0.25066555;-0.097068794;-0.2229252;5
1445783914;1445729499;396809;-0.2559688;-0.10363695;-0.22022401;5
1446253556;1446252580;396809;-0.25646406;-0.09145497;-0.22536579;7
1446704961;1446703985;396809;-0.08172573;-0.036085907;-0.33140704;7
