timestamp;timestamp_sample;control[0];control[1];control[2];control[3];control[4];control[5];control[6];control[7];control[8];control[9];control[10];control[11];reversible_flags
1267339260;1267339172;0.32207474;0.36523154;0.28758657;0.3884324;nan;nan;nan;nan;nan;nan;nan;nan;0
1267441289;1267441197;0.29752463;0.39374265;0.27682614;0.39523187;nan;nan;nan;nan;nan;nan;nan;nan;0
1267538773;1267538676;0.30936843;0.38616905;0.26082674;0.40696105;nan;nan;nan;nan;nan;nan;nan;nan;0
1267640694;1267640606;0.30598122;0.39037192;0.26727512;0.399697;nan;nan;nan;nan;nan;nan;nan;nan;0
1267741223;1267741132;0.3025874;0.38591358;0.26121548;0.41360885;nan;nan;nan;nan;nan;nan;nan;nan;0
1267838700;1267838611;0.29716828;0.3840348;0.2594959;0.4226263;nan;nan;nan;nan;nan;nan;nan;nan;0
1267940656;1267940541;0.2865585;0.38859326;0.2829175;0.405256;nan;nan;nan;nan;nan;nan;nan;nan;0
1268039620;1268039519;0.2747642;0.3983999;0.2926067;0.3975545;nan;nan;nan;nan;nan;nan;nan;nan;0
1268140085;1268139997;0.28201833;0.39533722;0.29193777;0.39403194;nan;nan;nan;nan;nan;nan;nan;nan;0
1268239066;1268238976;0.30202624;0.38084897;0.26796985;0.4124802;nan;nan;nan;nan;nan;nan;nan;nan;0
1268339544;1268339454;0.30616456;0.3812857;0.28656393;0.3893111;nan;nan;nan;nan;nan;nan;nan;nan;0
1268441520;1268441432;0.31263536;0.37743247;0.28016955;0.3930879;nan;nan;nan;nan;nan;nan;nan;nan;0
1268539000;1268538911;0.3023769;0.38840437;0.27003095;0.4025131;nan;nan;nan;nan;nan;nan;nan;nan;0
1268641026;1268640935;0.30339405;0.39025778;0.2697228;0.39995068;nan;nan;nan;nan;nan;nan;nan;nan;0
1268738536;1268738414;0.30592576;0.39335003;0.28089434;0.38726273;nan;nan;nan;nan;nan;nan;nan;nan;0
1268840434;1268840345;0.30317608;0.40063938;0.28598982;0.37762758;nan;nan;nan;nan;nan;nan;nan;nan;0
1268939416;1268939323;0.3040819;0.3941648;0.2679659;0.4012203;nan;nan;nan;nan;nan;nan;nan;nan;0
1269039893;1269039801;0.31627315;0.37792274;0.28379983;0.38943717;nan;nan;nan;nan;nan;nan;nan;nan;0
1269138876;1269138779;0.32270905;0.37142894;0.28336847;0.3899264;nan;nan;nan;nan;nan;nan;nan;nan;0
1269239351;1269239258;0.33265927;0.36357164;0.2868964;0.38430554;nan;nan;nan;nan;nan;nan;nan;nan;0
1269341325;1269341235;0.32761917;0.3698604;0.27332753;0.3966258;nan;nan;nan;nan;nan;nan;nan;nan;0
1269438805;1269438714;0.31905934;0.3768205;0.2794118;0.39214125;nan;nan;nan;nan;nan;nan;nan;nan;0
1269540867;1269540739;0.30591422;0.38951343;0.27495387;0.39705133;nan;nan;nan;nan;nan;nan;nan;nan;0
1269638307;1269638218;0.30153516;0.39434192;0.2773094;0.39424637;nan;nan;nan;nan;nan;nan;nan;nan;0
1269740236;1269740148;0.3134566;0.37889475;0.30536845;0.37382066;nan;nan;nan;nan;nan;nan;nan;nan;0
1269840770;1269840673;0.31129447;0.37765926;0.28565532;0.39282382;nan;nan;nan;nan;nan;nan;nan;nan;0
1269939694;1269939605;0.29278755;0.40017208;0.2737708;0.40070242;nan;nan;nan;nan;nan;nan;nan;nan;0
1270041670;1270041582;0.29905334;0.398316;0.28007948;0.3940916;nan;nan;nan;nan;nan;nan;nan;nan;0
1270139153;1270139061;0.2743831;0.41708738;0.28475165;0.39121073;nan;nan;nan;nan;nan;nan;nan;nan;0
1270241127;1270241039;0.29104453;0.40066364;0.28040108;0.39532363;nan;nan;nan;nan;nan;nan;nan;nan;0
1270338606;1270338517;0.2945777;0.39758492;0.28409705;0.39117324;nan;nan;nan;nan;nan;nan;nan;nan;0
1270440670;1270440542;0.3044232;0.38781637;0.28677255;0.39252833;nan;nan;nan;nan;nan;nan;nan;nan;0
1270541063;1270540973;0.30462924;0.3882425;0.29127786;0.38328326;nan;nan;nan;nan;nan;nan;nan;nan;0
1270640043;1270639952;0.30747616;0.38449672;0.28731957;0.38814044;nan;nan;nan;nan;nan;nan;nan;nan;0
1270740566;1270740477;0.29518998;0.39505738;0.27303293;0.40415257;nan;nan;nan;nan;nan;nan;nan;nan;0
1270839497;1270839408;0.30313623;0.38750657;0.25665522;0.42013487;nan;nan;nan;nan;nan;nan;nan;nan;0
1270941475;1270941386;0.30307612;0.39564303;0.28097433;0.39184695;nan;nan;nan;nan;nan;nan;nan;nan;0
1271033005;1271032913;0.30425233;0.393531;0.29743204;0.37632513;nan;nan;nan;nan;nan;nan;nan;nan;0
1271140940;1271140845;0.29800096;0.39104757;0.2877458;0.39063853;nan;nan;nan;nan;nan;nan;nan;nan;0
1271241412;1271241320;0.25911507;0.43070948;0.31397203;0.3636363;nan;nan;nan;nan;nan;nan;nan;nan;0
1271340438;1271340346;0.2967028;0.39884266;0.25609586;0.41579157;nan;nan;nan;nan;nan;nan;nan;nan;0
1271440870;1271440777;0.31699264;0.37398204;0.2579648;0.41849342;nan;nan;nan;nan;nan;nan;nan;nan;0
1271539845;1271539755;0.31947485;0.36704236;0.2535482;0.42736748;nan;nan;nan;nan;nan;nan;nan;nan;0
1271640368;1271640280;0.30891904;0.37783632;0.26990893;0.41076854;nan;nan;nan;nan;nan;nan;nan;nan;0
1271739301;1271739211;0.3119322;0.3758285;0.27742383;0.4022483;nan;nan;nan;nan;nan;nan;nan;nan;0
1271839784;1271839689;0.31941053;0.3720275;0.2705259;0.4054689;nan;nan;nan;nan;nan;nan;nan;nan;0
1271938766;1271938668;0.30473763;0.39128575;0.2830538;0.38835573;nan;nan;nan;nan;nan;nan;nan;nan;0
1272039234;1272039145;0.3018492;0.39245814;0.28726107;0.38586447;nan;nan;nan;nan;nan;nan;nan;nan;0
1272141213;1272141123;0.29835504;0.38811404;0.27795878;0.403005;nan;nan;nan;nan;nan;nan;nan;nan;0
1272238692;1272238602;0.31995687;0.35951412;0.2832578;0.4047041;nan;nan;nan;nan;nan;nan;nan;nan;0
1272340732;1272340579;0.32864493;0.34967154;0.28466687;0.4044495;nan;nan;nan;nan;nan;nan;nan;nan;0
1272438151;1272438058;0.30156758;0.37738076;0.2828718;0.4056127;nan;nan;nan;nan;nan;nan;nan;nan;0
1272540171;1272540083;0.29085198;0.387492;0.30463552;0.38445336;nan;nan;nan;nan;nan;nan;nan;nan;0
1272642101;1272642014;0.27371666;0.40422884;0.30674118;0.3827462;nan;nan;nan;nan;nan;nan;nan;nan;0
