timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2];xyz_derivative[0];xyz_derivative[1];xyz_derivative[2]
1255119895;1255119832;-0.011880688;0.038293727;0.01820673;-0.35796598;3.1869652;2.0733838
1255137890;1255137829;-0.02788561;0.037234973;0.011983072;-1.2829516;2.2307327;1.3476224
1255158933;1255158871;-0.035074685;0.051806204;0.0013808698;-1.0824734;2.046822;-0.03046617
1255179881;1255179819;-0.07009895;0.04381461;0.0009671274;-2.7168941;-0.100927666;0.04120053
1255200876;1255200815;-0.053718004;0.031633228;-0.00043649846;1.9132572;-2.3320835;-0.16962616
1255218923;1255218858;-0.07643338;0.036790896;0.0023820666;-0.57949036;-3.3000908;0.18208583
1255239867;1255239806;-0.056299977;0.048222236;0.013619655;-0.52862537;-0.8871653;1.1309537
1255260862;1255260802;-0.03582585;0.06442437;-0.0015491191;2.2658873;0.114202105;-1.0270482
1255278906;1255278845;-0.028091522;0.05401414;-0.00025438395;3.494912;-1.4369512;-0.8757207
1255299853;1255299793;-0.03743007;0.09399035;0.0030123948;0.79324305;3.2104805;-0.22353064
1255320850;1255320789;-0.054641075;0.06604098;0.0013198678;2.09576;-1.278384;-0.38641727
1255341844;1255341784;-0.022427283;0.0493077;0.014429023;2.4843874;-1.176946;1.1888475
1255358345;1255358280;-0.013082128;0.038290862;0.00643687;0.33173096;-1.6437267;0.22153406
1255379341;1255379276;-0.02475005;0.04127911;0.0013848857;-1.589843;-0.8658791;-0.78574234
1255400768;1255400271;-0.019218406;0.042272493;0.00047107853;-0.39327684;0.65691197;-0.38455793
1255421380;1255421314;-0.026420249;0.08496181;0.013223771;0.10687585;4.667226;0.92958707
1255439324;1255439263;0.0063148793;0.05491137;0.009606733;2.4120998;1.8470086;0.6297797
1255460335;1255460258;0.0055125467;0.025473543;0.019220011;0.348871;0.059722565;1.4785546
1255481419;1255481301;-0.0032799214;0.018626682;0.013726769;-0.46828276;-0.49824515;0.10144386
1255499314;1255499250;0.007943646;0.0067613875;0.009912563;0.7602461;-0.9216926;-0.25156254
1255520309;1255520245;0.016710127;0.029244564;0.006512983;0.7876299;3.5500216;0.050072856
1255541356;1255541288;0.034549743;-0.006604442;0.0064047803;2.2542362;-1.7937037;-0.059916273
1255562304;1255562236;0.02963648;-0.042241573;0.010125901;-1.0066085;-3.6526473;0.46694034
1255578840;1255578779;0.031881288;-0.030042406;0.006509979;-0.56078315;-2.1996932;0.34544396
1255599792;1255599728;0.044918954;-0.05371706;0.0037179498;0.022036217;-4.0781636;-0.18042344
1255620789;1255620725;0.028879052;-0.051595956;-0.008667395;-0.35996157;-2.1232693;-0.80243623
1255638828;1255638766;0.048888564;-0.0318742;-0.0138797285;1.5395395;-0.36154532;-1.1131308
1255659781;1255659715;0.07900791;-0.0018381829;-0.008927926;0.8070501;1.1705861;-0.08103583
1255680772;1255680710;0.064564414;-0.015163581;-0.008091678;-0.63199264;-0.8787298;0.133352
1255701766;1255701705;0.0547272;-0.02596343;-0.010178157;1.591975;-1.854891;-0.16457473
