timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
1316522228;1316522035;4259850;4325386;0.00027735636;0.0007117636;-4.567732e-05;0.0023185087;-0.00072037324;-0.052706957;4452;5822;0;0;3;1
1317021563;1317021417;4259850;4325386;0.0001118585;-0.0008114472;-9.911197e-05;0.004443318;0.0034694234;-0.027943455;4499;4366;0;0;3;1
1317525440;1317525297;4259850;4325386;0.00054230297;0.0006221682;-7.9743746e-05;-0.002230562;0.005337502;-0.045249507;4499;4364;0;0;3;1
1318024913;1318024725;4259850;4325386;0.00018226352;-0.0010095928;-1.6777676e-05;0.0089039365;-0.0004249603;-0.046537686;4546;4363;0;0;3;1
1318519762;1318519607;4259850;4325386;-0.00072367024;0.00037332505;9.232751e-05;-0.0005536061;0.0061503244;-0.048765417;4546;4363;0;0;3;1
1319023568;1319023440;4259850;4325386;0.0001584675;0.0013646673;0.00010732752;-0.0016017096;-0.0021287422;-0.048472878;4499;4364;0;0;3;1
1319522952;1319522821;4259850;4325386;0.0007876444;0.00027471458;6.705342e-07;0.001688051;-0.0033380105;-0.034408886;4499;4364;0;0;3;1
1320022349;1320022202;4259850;4325386;0.00041680873;0.0005972831;-4.0736424e-05;-0.0010000138;-0.001853906;-0.04392494;4500;4364;0;0;3;1
1320521830;1320521629;4259850;4325386;0.0005714882;-8.119374e-05;1.9815661e-05;0.005553428;0.0018282845;-0.038757738;4546;4364;0;0;3;1
1321025611;1321025461;4259850;4325386;9.3013216e-05;5.1023268e-05;-0.00024319909;-0.0015205893;0.0053242226;-0.03611217;4499;4363;0;0;3;1
1321524974;1321524841;4259850;4325386;-4.3061198e-05;0.00047897288;6.538209e-05;-0.0031407396;0.0011773405;-0.04957561;4499;4364;0;0;3;1
1322019873;1322019723;4259850;4325386;-0.0011880058;-0.0006844081;-0.00015795707;0.0005675818;-0.005517823;-0.031776067;4499;4364;0;0;3;1
1322523797;1322523649;4259850;4325386;-0.00015123076;-0.00019035798;3.729057e-05;0.0063815545;-0.004857797;-0.04413449;4546;4363;0;0;3;1
1323023138;1323022982;4259850;4325386;0.000351199;-0.00024347662;-3.401618e-05;-0.0012641723;-0.001817352;-0.051864237;4452;4363;0;0;3;1
1323522496;1323522361;4259850;4325386;0.0006923194;-0.00039120068;-0.0001639923;-0.0051642107;-0.0067166877;-0.026917782;4499;4363;0;0;3;1
1324021913;1324021741;4259850;4325386;0.00023627585;-0.00039113945;0.00018385604;0.0040740063;-0.0016886202;-0.037581313;4499;4363;0;0;3;1
1324525867;1324525667;4259850;4325386;0.0003282582;-0.00055281725;0.00034039086;0.001338976;-0.003247042;-0.0538256;4546;5819;0;0;3;1
1325025143;1325024999;4259850;4325386;-0.00070371287;-0.0008007682;-5.898695e-05;0.0012322982;-0.0016526919;-0.039478496;4452;4364;0;0;3;1
1325520032;1325519879;4259850;4325386;-0.00077981356;-4.94524e-05;-0.000265048;0.0034006452;0.0035402016;-0.038569838;4452;4363;0;0;3;1
1326023889;1326023757;4259850;4325386;0.00045081784;0.00065460394;-0.00023153464;-0.0028587815;-0.000718839;-0.023832062;4499;4364;0;0;3;1
1326523288;1326523136;4259850;4325386;0.00026347957;-0.00013508023;6.0776365e-05;0.0062440108;0.009421163;-0.047220346;4499;4364;0;0;3;1
1327022757;1327022562;4259850;4325386;-6.8041205e-05;-0.00024180967;-0.00016217105;0.0015220459;0.0071105976;-0.054685682;4546;5817;0;0;3;1
1327522053;1327521894;4259850;4325386;8.567887e-05;0.00015279798;-0.00016030544;-0.0025034968;0.0018544361;-0.05011058;4452;4363;0;0;3;1
1328025901;1328025772;4259850;4325386;0.0004141385;-0.0001341005;-0.0001884191;-0.0012734499;0.0024686693;-0.03301414;4499;4363;0;0;3;1
1328525306;1328525150;4259850;4325386;0.00041236024;-0.0003961632;-2.8255372e-05;-0.0021388864;0.0015254219;-0.05129548;4499;4363;0;0;3;1
1329020192;1329020030;4259850;4325386;-0.0001763204;-6.9686386e-05;2.0457376e-06;-0.001218913;0.0030279756;-0.031585902;4499;4364;0;0;3;1
1329524078;1329523907;4259850;4325386;-0.00073212106;-0.00012539527;4.3906046e-05;-0.0015647681;0.00031623465;-0.038261626;4452;4364;0;0;3;1
1330023443;1330023285;4259850;4325386;-0.00014528564;-0.00030937674;-0.00021477806;0.001952969;0.0042923726;-0.045686964;4499;4364;0;0;3;1
1330522835;1330522663;4259850;4325386;0.00027008032;-0.00024975956;-0.00011726127;0.0024136847;-0.0032559761;-0.060601965;4499;5818;0;0;3;1
1331022226;1331022041;4259850;4325386;0.0005335057;0.00040041577;-0.00030667425;0.004470378;-0.000557484;-0.048747458;4499;5818;0;0;3;1
1331526064;1331525918;4259850;4325386;0.0005239436;0.0002462376;-9.749384e-05;-0.0011296255;0.0036795866;-0.0509491;4452;4364;0;0;3;1
1332025442;1332025295;4259850;4325386;7.3345595e-06;-0.00061750505;9.867534e-05;0.003801609;-0.0020001733;-0.040212136;4497;4363;0;0;3;1
1332520303;1332520174;4259850;4325386;-0.00010358493;-0.00037142655;-7.116369e-05;0.0013319113;-0.0041524754;-0.03280437;4499;4363;0;0;3;1
1333024334;1333024050;4259850;4325386;-0.00032075477;-0.00014014091;-5.7029443e-05;0.0075383894;0.002588227;-0.035113446;4499;4363;0;0;3;1
1333523618;1333523475;4259850;4325386;-0.0001504932;0.0005651392;8.242443e-05;0.002540877;-0.0039023825;-0.062800996;4546;4360;0;0;3;1
1334022948;1334022805;4259850;4325386;-0.00011127744;0.00070698845;0.00029994786;0.0008330591;2.5229234e-05;-0.06367118;4452;4363;0;0;3;1
1334522335;1334522182;4259850;4325386;0.00013198437;-0.000986701;2.4612871e-05;0.0054598385;-0.002027514;-0.033243973;4499;4363;0;0;3;1
1335026197;1335026058;4259850;4325386;0.00025161688;-0.00031055653;-9.197135e-05;0.0065603675;0.00043618327;-0.04127068;4499;4363;0;0;3;1
1335525626;1335525482;4259850;4325386;-1.0362076e-05;-0.00047237735;4.5793222e-05;-0.0005628462;0.002679285;-0.039019026;4546;4363;0;0;3;1
1336020527;1336020360;4259850;4325386;-0.00067955145;3.3642144e-05;8.4878855e-05;0.0024242778;0.0033932212;-0.070692286;4545;5818;0;0;3;1
