timestamp;imbalanced_prop_metric;motor_failure_mask;motor_stop_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
8285272765;-2.176887;0;0;0;0;0;0;0;0;0;0
8285778766;-2.0408695;0;0;0;0;0;0;0;0;0;0
8286284904;-1.9264483;0;0;0;0;0;0;0;0;0;0
8286790767;-1.9206622;0;0;0;0;0;0;0;0;0;0
8287297036;-1.926213;0;0;0;0;0;0;0;0;0;0
8287802767;-1.8813703;0;0;0;0;0;0;0;0;0;0
8288308785;-1.8317776;0;0;0;0;0;0;0;0;0;0
8288814778;-1.8952119;0;0;0;0;0;0;0;0;0;0
8289320793;-2.014421;0;0;0;0;0;0;0;0;0;0
8289826765;-2.1426315;0;0;0;0;0;0;0;0;0;0
8290332785;-2.2097206;0;0;0;0;0;0;0;0;0;0
8290838860;-2.186285;0;0;0;0;0;0;0;0;0;0
8291344765;-2.2236729;0;0;0;0;0;0;0;0;0;0
8291850801;-2.2146173;0;0;0;0;0;0;0;0;0;0
8292356766;-2.2566;0;0;0;0;0;0;0;0;0;0
8292862960;-2.3741214;0;0;0;0;0;0;0;0;0;0
8293368831;-2.3062525;0;0;0;0;0;0;0;0;0;0
8293874765;-2.3411644;0;0;0;0;0;0;0;0;0;0
8294380766;-2.439239;0;0;0;0;0;0;0;0;0;0
8294887211;-2.6254573;0;0;0;0;0;0;0;0;0;0
8295392766;-2.754478;0;0;0;0;0;0;0;0;0;0
8295898976;-2.9237232;0;0;0;0;0;0;0;0;0;0
8296404782;-3.0109434;0;0;0;0;0;0;0;0;0;0
8296910790;-3.0199943;0;0;0;0;0;0;0;0;0;0
8297416785;-3.0228357;0;0;0;0;0;0;0;0;0;0
8297922767;-3.0275996;0;0;0;0;0;0;0;0;0;0
8298428787;-3.0583186;0;0;0;0;0;0;0;0;0;0
8298934766;-3.0253725;0;0;0;0;0;0;0;0;0;0
8299440877;-3.0908365;0;0;0;0;0;0;0;0;0;0
8299946768;-3.1796346;0;0;0;0;0;0;0;0;0;0
8300452775;-3.2806613;0;0;0;0;0;0;0;0;0;0
8300958873;-3.2795427;0;0;0;0;0;0;0;0;0;0
8301464766;-3.1221554;0;0;0;0;0;0;0;0;0;0
8301971765;-3.2004597;0;0;0;0;0;0;0;0;0;0
8302477766;-3.2725384;0;0;0;0;0;0;0;0;0;0
8302983767;-3.2530658;0;0;0;0;0;0;0;0;0;0
8303489998;-3.2835827;0;0;0;0;0;0;0;0;0;0
8303995765;-3.3044972;0;0;0;0;0;0;0;0;0;0
8304501764;-3.2826414;0;0;0;0;0;0;0;0;0;0
8305007767;-3.173158;0;0;0;0;0;0;0;0;0;0
8305514790;-3.1189103;0;0;0;0;0;0;0;0;0;0
8306020766;-3.1118293;0;0;0;0;0;0;0;0;0;0
8306526798;-3.1130242;0;0;0;0;0;0;0;0;0;0
8307033169;-3.2067475;0;0;0;0;0;0;0;0;0;0
8307538786;-3.161036;0;0;0;0;0;0;0;0;0;0
8308044786;-3.1026633;0;0;0;0;0;0;0;0;0;0
8308550818;-3.098013;0;0;0;0;0;0;0;0;0;0
8309056766;-3.1251612;0;0;0;0;0;0;0;0;0;0
8309562779;-3.147374;0;0;0;0;0;0;0;0;0;0
8310068827;-3.1826472;0;0;0;0;0;0;0;0;0;0
8310574764;-3.1519237;0;0;0;0;0;0;0;0;0;0
8311080767;-3.171401;0;0;0;0;0;0;0;0;0;0
8311587062;-3.2351506;0;0;0;0;0;0;0;0;0;0
8312092765;-3.2378197;0;0;0;0;0;0;0;0;0;0
8312598869;-3.246533;0;0;0;0;0;0;0;0;0;0
8313104817;-3.2211087;0;0;0;0;0;0;0;0;0;0
8313610854;-3.252647;0;0;0;0;0;0;0;0;0;0
8314117906;-3.2862377;0;0;0;0;0;0;0;0;0;0
8314623767;-3.299806;0;0;0;0;0;0;0;0;0;0
8315129943;-3.3007777;0;0;0;0;0;0;0;0;0;0
8315636090;-3.238988;0;0;0;0;0;0;0;0;0;0
