timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
7866449847;-0.0026540323;0.0005140195;0.0008233508;4500;0;6.882007;-3.0429547;-6.258537;4361;0;0;4;1
7866454393;0.0055567725;-0.0005637014;0.0013226102;4546;0;6.892451;-3.0324705;-6.227014;4361;0;0;4;1
7866458845;0.0005745549;0.009286172;-0.0037608468;4452;0;6.8882747;-3.0576491;-6.222821;4361;0;0;4;1
7866463345;0.0031044865;-0.0012873336;0.0048034964;4500;0;6.8778343;-3.034564;-6.243828;4361;0;0;4;1
7866467844;0.00084494386;0.00443023;0.0002678214;4499;0;6.9008036;-3.0156724;-6.2270236;4361;0;0;4;1
7866472343;0.0021042223;0.0035983925;-0.0029682182;4499;0;6.86319;-3.021972;-6.2459397;4361;0;0;4;1
7866476890;0.008181041;0.0020734766;-9.0840505e-05;4547;0;6.9237723;-3.0508304;-6.2364774;5816;0;0;4;1
7866481342;-0.00047080987;0.0057306318;0.0004347351;4452;0;6.882012;-3.0639486;-6.2585325;4361;0;0;4;1
7866485842;0.0025808965;0.001565681;0.00022159982;4500;0;6.892453;-3.0366638;-6.224926;4361;0;0;4;1
7866490341;0.001968604;0.00223914;-0.0012129555;4499;0;6.927948;-3.045061;-6.22282;4362;0;0;4;1
7866494841;0.00078569993;0.0055218767;0.0016316541;4500;0;6.909162;-3.0282702;-6.2312164;4361;0;0;4;1
7866499387;0.0012338893;-0.0021644766;0.006256845;4546;0;6.867392;-3.0261674;-6.2291236;4362;0;0;4;1
7866503839;0.0012471742;0.0020968362;-0.0048234384;4452;0;6.8757415;-3.0429587;-6.241728;4361;0;0;4;1
7866508339;0.0015198693;0.0047784923;0.0024784256;4500;0;6.8861847;-3.0261672;-6.2144127;4361;0;0;4;1
7866512838;0.000311784;0.0005849111;-0.00056014187;4499;0;6.8757434;-3.0366623;-6.2501335;4361;0;0;4;1
7866517337;0.0011371005;-0.00078215083;0.0006255194;4499;0;6.890365;-3.0324662;-6.231223;4361;0;0;4;1
7866521884;-0.0021987343;0.0049481858;-0.00091028423;4547;0;6.8903584;-3.0576494;-6.254341;4361;0;0;4;1
7866526336;0.0015561635;0.0029490946;-0.0006795926;4452;0;6.8861885;-3.0350926;-6.223878;5815;0;0;4;1
7866530836;0.0032772261;0.0021839521;0.0019260186;4500;0;6.8840923;-3.0261667;-6.2165117;4361;0;0;4;1
7866535335;0.00084503397;0.0052588936;-0.0058848476;4499;0;6.890372;-3.0282767;-6.264842;4365;0;0;4;1
7866539836;0.0015723531;0.002545041;0.005485733;4501;0;6.8778334;-3.0198488;-6.2459226;4357;0;0;4;1
7866544381;0.0010031061;0.008249918;0.0014475678;4545;0;6.873655;-3.040858;-6.229124;4361;0;0;4;1
7866548833;0.0029527063;0.004060138;0.00025466966;4452;0;6.884099;-3.0618494;-6.233321;4361;0;0;4;1
7866553333;0.0054073;-0.0006972132;-0.0010097125;4500;0;6.8840933;-3.0366623;-6.254332;4361;0;0;4;1
7866557832;-0.00016332697;0.0020646176;3.1078238e-05;4499;0;6.8840947;-3.045057;-6.248033;4361;0;0;4;1
