timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
8334846353;0;0;0;0;0;0;0;0;0;0;1;0
8335854185;0;0;0;0;0;0;0;0;0;0;1;0
8336861963;0;0;0;0;0;0;0;0;0;0;1;0
8337869714;0;0;0;0;0;0;0;0;0;1;1;0
8338877423;0;0;0;0;0;0;0;0;0;1;1;0
8339885195;0;0;0;0;0;0;0;0;0;0;1;0
8340893046;0;0;0;0;0;0;0;0;0;0;1;0
8341900709;0;0;0;0;0;0;0;0;0;1;1;0
8342908548;0;0;0;0;0;0;0;0;0;0;1;0
8343916220;0;0;0;0;0;0;0;0;0;0;1;0
8344924050;0;0;0;0;0;0;0;0;0;0;1;0
8345931772;0;0;0;0;0;0;0;0;0;0;1;0
8346939565;0;0;0;0;0;0;0;0;0;1;1;0
8347947275;0;0;0;0;0;0;0;0;0;0;1;0
8348955056;0;0;0;0;0;0;0;0;0;0;1;0
8349962794;0;0;0;0;0;0;0;0;0;0;1;0
8350970535;0;0;0;0;0;0;0;0;0;0;1;0
8351978335;0;0;0;0;0;0;0;0;0;1;1;0
8352986145;0;0;0;0;0;0;0;0;0;0;1;0
8353993851;0;0;0;0;0;0;0;0;0;1;1;0
8355001559;0;0;0;0;0;0;0;0;0;1;1;0
8356009443;0;0;0;0;0;0;0;0;0;0;1;0
8357017187;0;0;0;0;0;0;0;0;0;0;1;0
8358024882;0;0;0;0;0;0;0;0;0;0;1;0
8359032580;0;0;0;0;0;0;0;0;0;0;1;0
8360040704;0;0;0;0;0;0;0;0;0;0;1;0
8361048188;0;0;0;0;0;0;0;0;0;1;1;0
8362056150;0;0;0;0;0;0;0;0;0;1;1;0
8363063746;0;0;0;0;0;0;0;0;0;1;1;0
8364071681;0;0;0;0;0;0;0;0;0;1;1;0
8365079182;0;0;0;0;0;0;0;0;0;1;1;0
8366087203;0;0;0;0;0;0;0;0;0;1;1;0
8367094719;0;0;0;0;0;0;0;0;0;1;1;0
8368102801;0;0;0;0;0;0;0;0;0;1;1;0
8369110181;0;0;0;0;0;0;0;0;0;1;1;0
8370118282;0;0;0;0;0;0;0;0;0;1;1;0
8371125778;0;0;0;0;0;0;0;0;0;0;1;0
8372133532;0;0;0;0;0;0;0;0;0;0;1;0
8373141261;0;0;0;0;0;0;0;0;0;1;1;0
8374149016;0;0;0;0;0;0;0;0;0;1;1;0
8375156727;0;0;0;0;0;0;0;0;0;1;1;0
8376164646;0;0;0;0;0;0;0;0;0;1;1;0
8377172340;0;0;0;0;0;0;0;0;0;1;1;0
8378180167;0;0;0;0;0;0;0;0;0;0;1;0
8379187751;0;0;0;0;0;0;0;0;0;0;1;0
8380195569;0;0;0;0;0;0;0;0;0;1;1;0
8381203356;0;0;0;0;0;0;0;0;0;0;1;0
8382211085;0;0;0;0;0;0;0;0;0;0;1;0
8383218930;0;0;0;0;0;0;0;0;0;0;1;0
8384226603;0;0;0;0;0;0;0;0;0;0;1;0
8385234367;0;0;0;0;0;0;0;0;0;0;1;0
8386242127;0;0;0;0;0;0;0;0;0;0;1;0
8387249938;0;0;0;0;0;0;0;0;0;0;1;0
8388257705;0;0;0;0;0;0;0;0;0;0;1;0
8389265343;0;0;0;0;0;0;0;0;0;0;1;0
8390273121;0;0;0;0;0;0;0;0;0;1;1;0
8391280953;0;0;0;0;0;0;0;0;0;0;1;0
8392288718;0;0;0;0;0;0;0;0;0;0;1;0
8393296411;0;0;0;0;0;0;0;0;0;1;1;0
8394304186;0;0;0;0;0;0;0;0;0;0;1;0
8395311959;0;0;0;0;0;0;0;0;0;0;1;0
8396319691;0;0;0;0;0;0;0;0;0;0;1;0
8397327415;0;0;0;0;0;0;0;0;0;1;1;0
8398335221;0;0;0;0;0;0;0;0;0;0;1;0
8399342990;0;0;0;0;0;0;0;0;0;0;1;0
8400350725;0;0;0;0;0;0;0;0;0;0;1;0
8401358518;0;0;0;0;0;0;0;0;0;0;1;0
8402366287;0;0;0;0;0;0;0;0;0;0;1;0
8403374282;0;0;0;0;0;0;0;0;0;0;1;0
8404381710;0;0;0;0;0;0;0;0;0;0;1;0
8405389733;0;0;0;0;0;0;0;0;0;0;1;0
8406397343;0;0;0;0;0;0;0;0;0;0;1;0
8407405222;0;0;0;0;0;0;0;0;0;0;1;0
8408412791;0;0;0;0;0;0;0;0;0;0;1;0
8409420791;0;0;0;0;0;0;0;0;0;0;1;0
8410428272;0;0;0;0;0;0;0;0;0;0;1;0
8411436244;0;0;0;0;0;0;0;0;0;0;1;0
8412443821;0;0;0;0;0;0;0;0;0;0;1;0
8413451665;0;0;0;0;0;0;0;0;0;0;1;0
8414459248;0;0;0;0;0;0;0;0;0;0;1;0
8415467067;0;0;0;0;0;0;0;0;0;0;1;0
8416474853;0;0;0;0;0;0;0;0;0;0;1;0
8417482570;0;0;0;0;0;0;1;0;0;0;1;0
8417779500;0;1;0;0;0;0;1;0;0;0;1;0
8418121521;0;1;1;0;0;0;1;0;0;0;1;0
8418463587;0;1;1;1;0;0;1;0;0;0;1;0
8419471226;0;1;1;1;0;0;1;0;0;1;1;0
