timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
8163175756;0;0;0;0;0
8163681757;0;0;0;0;0
8164187756;0;0;0;0;0
8164693892;0;0;0;0;0
8165199920;0;0;0;0;0
8165705763;0;0;0;0;0
8166211856;0;0;0;0;0
8166717757;0;0;0;0;0
8167223777;0;0;0;0;0
8167729757;0;0;0;0;0
8168235775;0;0;0;0;0
8168741757;0;0;0;0;0
8169247757;0;0;0;0;0
8169753773;0;0;0;0;0
8170259795;0;0;0;0;0
8170765776;0;0;0;0;0
8171271787;0;0;0;0;0
8171777758;0;0;0;0;0
8172283756;0;0;0;0;0
8172789756;0;0;0;0;0
8173295768;0;0;0;0;0
8173802017;0;0;0;0;0
8174307777;0;0;0;0;0
8174813932;0;0;0;0;0
8175321240;0;0;0;0;0
8175826757;0;0;0;0;0
8176333770;0;0;0;0;0
8176839853;0;0;0;0;0
8177345757;0;0;0;0;0
8177851756;0;0;0;0;0
8178357756;0;0;0;0;0
8178863957;0;0;0;0;0
8179369758;0;0;0;0;0
8179875756;0;0;0;0;0
8180381790;0;0;0;0;0
8180887775;0;0;0;0;0
8181393758;0;0;0;0;0
8181900069;0;0;0;0;0
8182405816;0;0;0;0;0
8182911958;0;0;0;0;0
8183417762;0;0;0;0;0
8183923757;0;0;0;0;0
8184429768;0;0;0;0;0
8184935780;0;0;0;0;0
8185441852;0;0;0;0;0
8185947758;0;0;0;0;0
8186454106;0;0;0;0;0
8186959756;0;0;0;0;0
8187465757;0;0;0;0;0
8187971758;0;0;0;0;0
8188477756;0;0;0;0;0
8188984777;0;0;0;0;0
8189490829;0;0;0;0;0
8189996757;0;0;0;0;0
8190502757;0;0;0;0;0
8191008776;0;0;0;0;0
8191514756;0;0;0;0;0
8192020833;0;0;0;0;0
8192526891;0;0;0;0;0
8193032757;0;0;0;0;0
8193538755;0;0;0;0;0
8194044770;0;0;0;0;0
8194551191;0;0;0;0;0
8195056760;0;0;0;0;0
8195562823;0;0;0;0;0
8196068794;0;0;0;0;0
8196574776;0;0;0;0;0
8197080775;0;0;0;0;0
8197586776;0;0;0;0;0
8198092777;0;0;0;0;0
8198598756;0;0;0;0;0
8199104756;0;0;0;0;0
8199610771;0;0;0;0;0
8200116758;0;0;0;0;0
8200622824;0;0;0;0;0
8201128756;0;0;0;0;0
8201634756;0;0;0;0;0
8202140758;0;0;0;0;0
8202647756;0;0;0;0;0
8203154782;0;0;0;0;0
8203660756;0;0;0;0;0
8204166772;0;0;0;0;0
8204672776;0;0;0;0;0
8205178828;0;0;0;0;0
8205684766;0;0;0;0;0
8206190757;0;0;0;0;0
8206696775;0;0;0;0;0
8207202787;0;0;0;0;0
8207708756;0;0;0;0;0
8208214778;0;0;0;0;0
8208720757;0;0;0;0;0
8209226951;0;0;0;0;0
8209732756;0;0;0;0;0
8210238767;0;0;0;0;0
8210744756;0;0;0;0;0
8211250775;0;0;0;0;0
8211756757;0;0;0;0;0
8212262867;0;0;0;0;0
8212768872;0;0;0;0;0
8213274860;0;0;0;0;0
8213780884;0;0;0;0;0
8214286757;0;0;0;0;0
8214792756;0;0;0;0;0
8215298757;0;0;0;0;0
8215804757;0;0;0;0;0
8216310756;0;0;0;0;0
8216816755;0;0;0;0;0
8217322757;0;0;0;0;0
8217829776;0;0;0;0;0
8218335757;0;0;0;0;0
8218841756;0;0;0;0;0
8219347756;0;0;0;0;0
8219853756;0;0;0;0;0
8220360757;0;0;0;0;0
8220866770;0;0;0;0;0
8221372757;0;0;0;0;0
8221878757;0;0;0;0;0
8222384756;0;0;0;0;0
8222890757;0;0;0;0;0
8223396757;0;0;0;0;0
8223902756;0;0;0;0;0
8224408994;0;0;0;0;0
8224914757;0;0;0;0;0
8225420757;0;0;0;0;0
8225928242;0;0;0;0;0
8226433757;0;0;0;0;0
8226939757;0;0;0;0;0
8227445758;0;0;0;0;0
8227951756;0;0;0;0;0
8228458756;0;0;0;0;0
8228964775;0;0;0;0;0
8229470812;0;0;0;0;0
8229976776;0;0;0;0;0
8230482756;0;0;0;0;0
8230988775;0;0;0;0;0
8231494776;0;0;0;0;0
8232000757;0;0;0;0;0
8232506756;0;0;0;0;0
8233012777;0;0;0;0;0
8233518775;0;0;0;0;0
8234025219;0;0;0;0;0
