timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
7936686502;7936495525;7936497835;0;7.4098034;12.25;-0.29209328;-0.24424073;12.465993;0.00027376396;-0.00022040345;1;0;1
7937210859;7937014306;7937022355;0;7.4098034;12.25;-0.29740143;-0.26870382;12.466321;0.00028379698;-0.00025522584;1;0;1
7937725509;7937533397;7937536977;0;7.5762696;12.25;-0.46106577;-0.31294394;12.465994;0.000682117;-0.0003655451;1;0;1
7938190703;7937995326;7938002117;0;7.2010603;12.25;-0.10393667;-0.21963137;12.466201;3.4662786e-05;-0.00021370321;1;0;1
7938705844;7938513985;7938516739;0;7.282972;12.25;-0.20015812;-0.2340531;12.465864;0.00012855354;-0.00021226205;1;0;1
7939229800;7939032611;7939041257;0;7.533993;12.25;-0.46342134;-0.2772629;12.466178;0.0006890944;-0.0002794545;1;0;1
7939685043;7939491877;7939496500;0;7.243337;12.25;-0.17333269;-0.2827353;12.46574;9.640574e-05;-0.0002862305;1;0;1
7940199766;7940010601;7940011121;0;7.2010603;12.25;-0.14360476;-0.27855188;12.465425;6.6174485e-05;-0.00028599476;1;0;1
7940724204;7940529356;7940535639;0;7.222199;12.25;-0.1845727;-0.24554794;12.4657755;0.00010931396;-0.0002308239;1;0;1
7941238841;7941048029;7941050261;0;7.304111;12.25;-0.27478027;-0.27120355;12.465453;0.00024228304;-0.00027165143;1;0;1
7941703946;7941509946;7941515399;0;7.4705772;12.25;-0.45005035;-0.32834557;12.465741;0.00064992625;-0.00038940064;1;0;1
7942218568;7942028781;7942030020;0;7.304111;12.25;-0.2876501;-0.347886;12.465474;0.00026550965;-0.00042212175;1;0;1
7942743075;7942547533;7942554538;0;7.3675265;12.25;-0.35907793;-0.35622677;12.46585;0.0004137286;-0.00043578976;1;0;1
7943208199;7943009876;7943019676;0;7.282972;12.25;-0.28187513;-0.3210009;12.46609;0.0002549431;-0.00035958143;1;0;1
7943722794;7943528437;7943534297;0;7.4098034;12.25;-0.42627573;-0.3545736;12.465867;0.00058306736;-0.00044913145;1;0;1
7944237414;7944047223;7944048917;0;7.325249;12.25;-0.33884525;-0.3332091;12.465644;0.00036842417;-0.00038029652;1;0;1
7944702773;7944506449;7944514055;0;7.2644763;12.25;-0.3187666;-0.3384037;12.466011;0.0003260454;-0.00039817565;1;0;1
7945217289;7945024969;7945028675;0;7.4917154;12.25;-0.5544381;-0.39557832;12.465807;0.0009863834;-0.0005415875;1;0;1
7945741699;7945543554;7945553192;0;7.3675265;12.25;-0.4456277;-0.3804388;12.466224;0.0006371907;-0.00049617107;1;0;1
7946196945;7946005320;7946008432;0;7.243337;12.25;-0.33286142;-0.38893744;12.465869;0.00035552026;-0.00052785245;1;0;1
7946721524;7946524201;7946532949;0;7.304111;12.25;-0.4038458;-0.40452632;12.46629;0.0005233038;-0.0005675307;1;0;1
7947236814;7947042888;7947047568;0;7.346388;12.25;-0.44661188;-0.42668924;12.4660845;0.0006400155;-0.00060239853;1;0;1
7947701430;7947505060;7947512707;0;7.243337;12.25;-0.338377;-0.41915837;12.466427;0.00036738353;-0.0005789869;1;0;1
7948215852;7948023642;7948027324;0;7.512854;12.25;-0.62577534;-0.4540557;12.466256;0.0012564951;-0.0006881413;1;0;1
7948740453;7948542269;7948551840;0;7.2644763;12.25;-0.38385344;-0.44420543;12.466673;0.00047275954;-0.0006606566;1;0;1
7949195907;7949001203;7949007080;0;7.1587834;12.25;-0.29458475;-0.39138266;12.466307;0.0002784471;-0.00053265353;1;0;1
7949710211;7949519761;7949521699;0;7.346388;12.25;-0.49318314;-0.40736914;12.466026;0.00078045594;-0.000559969;1;0;1
7950234703;7950038616;7950046214;0;7.0557327;12.25;-0.21124744;-0.4355825;12.466398;0.00014318647;-0.0006559119;1;0;1
7950690329;7950500657;7950501454;0;7.304111;12.25;-0.46106768;-0.46807623;12.46604;0.0006821201;-0.0007408028;1;0;1
7951214857;7951019159;7951025968;0;7.2010603;12.25;-0.3729639;-0.48994043;12.466363;0.00044632767;-0.0008120448;1;0;1
7951729225;7951537955;7951540587;0;7.076871;12.25;-0.2570052;-0.44056687;12.465943;0.00021194281;-0.0006583102;1;0;1
7952194802;7951999961;7952005723;0;7.116506;12.25;-0.31078005;-0.43611285;12.466122;0.0003099095;-0.0006538536;1;0;1
7952709088;7952518649;7952520340;0;7.2644763;12.25;-0.47419262;-0.45593417;12.465768;0.0007215236;-0.000703115;1;0;1
7953233859;7953037428;7953044855;0;7.304111;12.25;-0.52735853;-0.47188553;12.466071;0.00089236465;-0.0007613131;1;0;1
7953688637;7953496639;7953500093;0;7.430942;12.25;-0.647707;-0.5115156;12.46565;0.0013461773;-0.00087381445;1;0;1
7954213219;7954015216;7954024608;0;7.3675265;12.25;-0.57806635;-0.5406474;12.46592;0.0010722376;-0.0009800487;1;0;1
7954727958;7954534048;7954539225;0;7.282972;12.25;-0.48985338;-0.49290213;12.465494;0.0007699858;-0.00080991775;1;0;1
7955192888;7954996091;7955004360;0;7.282972;12.25;-0.48495722;-0.48346427;12.465655;0.0007546607;-0.0007956159;1;0;1
7955707502;7955514901;7955518977;0;7.4098034;12.25;-0.6003132;-0.5009696;12.465289;0.0011564142;-0.0008475905;1;0;1
7956222420;7956033470;7956033594;0;7.325249;12.25;-0.50448275;-0.48457298;12.464941;0.00081669964;-0.00078663783;1;0;1
7956687296;7956495186;7956498729;0;7.3675265;12.25;-0.5420499;-0.470476;12.465175;0.00094284466;-0.00076102;1;0;1
7957211728;7957013969;7957023242;0;7.222199;12.25;-0.38790607;-0.45429388;12.465495;0.0004828404;-0.0007147574;1;0;1
7957726384;7957532398;7957537858;0;7.304111;12.25;-0.46606684;-0.41796595;12.465198;0.00069703924;-0.00059257116;1;0;1
7958241815;7958050820;7958052475;0;7.282972;12.25;-0.42878342;-0.44818905;12.464926;0.0005899922;-0.0006782094;1;0;1
7958706206;7958510216;7958517609;0;7.243337;12.25;-0.37111282;-0.4298453;12.465223;0.00044194868;-0.0006184814;1;0;1
7959220730;7959028842;7959032225;0;7.243337;12.25;-0.3637576;-0.41438207;12.465042;0.00042461022;-0.00057969725;1;0;1
7959685886;7959490739;7959497358;0;7.4098034;12.25;-0.53634787;-0.41382974;12.465419;0.00092309463;-0.0005788939;1;0;1
7960200502;7960009329;7960011974;0;7.0557327;12.25;-0.15830994;-0.37987924;12.465269;8.042197e-05;-0.000518337;1;0;1
7960725311;7960528256;7960536486;0;7.282972;12.25;-0.37251043;-0.40430346;12.465785;0.00044526366;-0.00055489445;1;0;1
7961239586;7961046667;7961051102;0;7.4098034;12.25;-0.4910407;-0.34771645;12.465626;0.0007737148;-0.00042219847;1;0;1
7961704774;7961508685;7961516235;0;7.1376443;12.25;-0.22952843;-0.311038;12.465921;0.00016904742;-0.00034984612;1;0;1
7962219378;7962027316;7962030850;0;7.116506;12.25;-0.19949341;-0.30915928;12.46557;0.00012770413;-0.00033769067;1;0;1
7962684474;7962486345;7962495983;0;7.034594;12.25;-0.104519844;-0.31362835;12.465751;3.505412e-05;-0.00036996376;1;0;1
