timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
8104288696;4.997433;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8104788388;5.0515137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8105278543;4.971249;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8105778388;5.050607;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8106278388;5.0170712;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8106778397;5.022409;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8107288419;5.0292573;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8107788389;5.0445647;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8108288388;5.061383;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8108778411;5.0442624;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8109278388;5.0522184;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8109778387;4.9398284;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8110278388;5.033487;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8110788969;5.0058928;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8111288388;5.051312;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8111788403;5.039328;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8112278387;5.0474854;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8112778388;5.0474854;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
