timestamp;io_errors;frames_tx;frames_rx;interface
8382085811;231659;227651;0;1
8382187813;231659;227651;0;1
8382289817;231659;227651;0;1
8382391812;231659;227651;0;1
8382493811;231659;227654;0;1
8382595816;231662;227654;0;1
8382697813;231663;227666;0;1
8382799825;231674;227666;0;1
8382901811;231674;227666;0;1
8383003839;231674;227669;0;1
8383105810;231677;227669;0;1
8383207898;231677;227669;0;1
8383309873;231677;227669;0;1
8383411981;231677;227669;0;1
8383513829;231677;227672;0;1
8383615833;231680;227672;0;1
8383717952;231681;227684;0;1
8383819815;231692;227684;0;1
8383921824;231692;227684;0;1
8384023822;231692;227687;0;1
8384125836;231695;227687;0;1
8384227813;231695;227687;0;1
8384329816;231695;227687;0;1
8384431822;231695;227687;0;1
8384533811;231695;227690;0;1
8384635810;231699;227690;0;1
8384737813;231699;227702;0;1
8384839812;231710;227702;0;1
8384941811;231710;227702;0;1
8385043833;231710;227705;0;1
8385145811;231713;227705;0;1
8385247828;231713;227705;0;1
8385349812;231713;227705;0;1
8385451811;231713;227705;0;1
8385553811;231713;227707;0;1
8385655813;231716;227708;0;1
8385757827;231717;227720;0;1
8385859813;231728;227720;0;1
8385961818;231728;227720;0;1
8386063811;231728;227722;0;1
8386165812;231730;227723;0;1
8386267825;231731;227723;0;1
8386369842;231731;227723;0;1
8386471814;231731;227723;0;1
8386573811;231731;227726;0;1
8386675810;231738;227738;0;1
8386777811;231749;227738;0;1
8386879816;231749;227738;0;1
8386981811;231749;227738;0;1
8387083811;231749;227741;0;1
8387185810;231752;227741;0;1
8387287813;231752;227741;0;1
8387389816;231752;227741;0;1
8387491811;231752;227741;0;1
8387593811;231752;227744;0;1
8387695813;231756;227756;0;1
8387797813;231767;227756;0;1
8387899812;231767;227756;0;1
8388001811;231767;227756;0;1
8388103811;231767;227759;0;1
8388205811;231770;227759;0;1
8388307813;231770;227759;0;1
8388409812;231770;227759;0;1
8388511811;231770;227759;0;1
8388613811;231770;227762;0;1
8388715810;231774;227774;0;1
8388817848;231785;227774;0;1
8388919816;231785;227774;0;1
8389021811;231785;227776;0;1
8389123811;231787;227777;0;1
8389225830;231788;227777;0;1
8389327828;231788;227777;0;1
8389429870;231788;227777;0;1
8389531919;231788;227777;0;1
8389633832;231789;227780;0;1
8389735841;231792;227792;0;1
8389837812;231803;227792;0;1
8389940283;231803;227792;0;1
8390041811;231803;227792;0;1
8390143827;231803;227795;0;1
8390246211;231806;227795;0;1
8390347813;231806;227795;0;1
8390449824;231806;227795;0;1
8390552605;231806;227795;0;1
8390653825;231807;227798;0;1
8390755824;231810;227810;0;1
8390858188;231821;227810;0;1
8390959810;231821;227810;0;1
8391061810;231821;227810;0;1
8391163958;231821;227813;0;1
8391265811;231824;227813;0;1
8391367847;231824;227813;0;1
8391469957;231824;227813;0;1
8391571811;231824;227816;0;1
8391673886;231828;227828;0;1
8391775872;231839;227828;0;1
8391877814;231839;227828;0;1
8391979812;231839;227828;0;1
8392081811;231839;227831;0;1
8392183811;231842;227831;0;1
8392285817;231842;227831;0;1
8392388024;231842;227831;0;1
8392489811;231842;227831;0;1
8392591811;231842;227834;0;1
8392693812;231846;227846;0;1
8392795811;231857;227846;0;1
8392897813;231857;227846;0;1
8392999813;231857;227846;0;1
8393101811;231857;227849;0;1
8393203825;231860;227849;0;1
8393305812;231860;227849;0;1
8393407813;231860;227849;0;1
8393509814;231860;227849;0;1
8393611811;231860;227849;0;1
8393713810;231861;227864;0;1
8393815811;231875;227864;0;1
8393917818;231875;227864;0;1
8394019817;231875;227864;0;1
8394121818;231875;227866;0;1
8394223811;231877;227867;0;1
8394325821;231878;227867;0;1
8394427813;231878;227867;0;1
8394529813;231878;227867;0;1
8394631813;231879;227869;0;1
8394733812;231881;227882;0;1
8394835810;231893;227882;0;1
8394937826;231893;227882;0;1
8395039812;231893;227882;0;1
8395141811;231893;227884;0;1
8395243810;231895;227885;0;1
8395345810;231896;227885;0;1
8395447830;231896;227885;0;1
8395549829;231896;227885;0;1
8395651893;231897;227887;0;1
8395753877;231899;227900;0;1
8395856406;231911;227900;0;1
8395957857;231911;227900;0;1
8396059813;231911;227900;0;1
8396161906;231911;227902;0;1
8396263811;231913;227903;0;1
8396365811;231914;227903;0;1
8396467917;231914;227903;0;1
8396569817;231914;227903;0;1
8396671811;231915;227916;0;1
8396773863;231928;227918;0;1
8396875812;231929;227918;0;1
