timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7879418857;7879418790;-1.2667408;1.1811273;-10.335003
7879466868;7879466765;-1.3248998;1.610068;-10.09074
7879514806;7879514741;-1.2296515;1.1850153;-10.239161
7879567258;7879567078;-0.25464362;0.9948042;-9.304881
7879619980;7879619914;-0.30888292;1.0508356;-9.768651
7879667937;7879667869;0.28401917;-0.09743795;-10.037978
7879715908;7879715842;1.0610591;-1.4792285;-9.727244
7879768249;7879768176;1.1540138;-1.1902864;-9.846928
7879816212;7879816148;1.61512;-1.1083556;-9.9204035
7879868563;7879868479;2.8941474;0.07996278;-9.060303
7879916521;7879916454;2.5872273;0.3987484;-8.65801
7879968862;7879968792;2.178922;0.57823974;-8.735894
7880016832;7880016760;0.8181857;1.0580474;-9.403456
7880064800;7880064730;0.59518546;0.7900547;-10.220972
7880117130;7880117062;0.16943593;0.59050083;-8.940339
7880169469;7880169388;-0.8923806;1.464718;-9.622903
7880217420;7880217355;-1.1647098;1.5722631;-9.985615
7880265392;7880265323;-1.8692386;1.2774929;-10.350975
7880317719;7880317653;-1.235766;1.5280997;-10.124749
7880365688;7880365623;-0.6983405;0.18801449;-9.742833
7880418026;7880417951;-0.06205681;0.010229812;-9.077096
7880470345;7880470279;0.18654664;-0.47396132;-9.514186
7880518328;7880518248;0.29591328;-0.05420784;-9.468321
7880566298;7880566216;0.50184745;-0.48124546;-9.643036
7880614249;7880614184;0.7190692;0.3521274;-9.645018
7880666603;7880666513;0.07999501;-0.033709962;-9.68823
7880718911;7880718842;0.43017033;0.24882899;-10.251004
7880767366;7880767299;0.120394014;0.743979;-9.884137
7880819699;7880819633;0.13701293;0.8229351;-9.946831
7880867686;7880867607;-0.44634104;0.2903005;-9.49197
7880915653;7880915582;-0.48048556;0.23396839;-9.4292555
7880963685;7880963549;-0.6527563;0.58733;-9.617865
7881020312;7881020244;-0.04251651;0.4809434;-9.792218
7881068282;7881068214;-0.24161679;0.72998524;-9.441463
7881116255;7881116185;0.14462537;0.11380141;-9.80253
7881168588;7881168521;-0.022094868;0.06174226;-10.013678
7881216559;7881216493;0.15455848;-0.019726899;-9.932585
7881268895;7881268825;0.5443572;-0.17774305;-9.880329
7881316863;7881316795;0.14076892;-0.23920842;-9.692013
7881369189;7881369122;-0.19241878;-0.2532948;-10.358798
7881417157;7881417091;-0.28355768;-0.3529849;-10.034025
7881465126;7881465058;-0.22928429;-0.4606783;-10.096421
7881517449;7881517382;-0.29188126;-0.356772;-9.951288
7881569874;7881569706;0.039273877;0.02520985;-9.641359
7881617739;7881617668;0.21241038;0.32769918;-9.331281
7881665695;7881665628;-0.1544597;0.6259317;-9.756992
7881718019;7881717951;-0.4817105;0.45843363;-10.139184
7881766006;7881765915;-0.4313412;0.24680921;-9.744782
7881818323;7881818243;0.07872744;0.18189502;-9.9801235
7881870643;7881870574;-0.03844521;-0.12393263;-9.542829
7881919109;7881919027;-0.10126621;0.124383666;-9.876913
7881967061;7881966992;-0.244147;0.16865171;-10.137065
7882015027;7882014959;-0.44507158;0.042266477;-10.074059
7882067447;7882067288;0.08178054;-0.30298814;-9.586052
7882115396;7882115257;0.5724403;-0.3415375;-9.481843
7882167654;7882167587;0.16938911;-0.47436512;-9.818042
7882219982;7882219913;0.15645443;-0.2222477;-9.768965
7882267949;7882267880;-0.0747267;0.06227158;-10.14038
7882315916;7882315849;-0.37921226;0.13226421;-9.887163
7882363886;7882363817;-0.1442277;-0.10052566;-9.745259
7882416209;7882416144;0.04378238;-0.011357051;-9.610192
7882468541;7882468474;-0.44825438;-0.02340621;-10.054456
7882516514;7882516447;-0.34988186;-0.32996592;-9.626853
7882568844;7882568777;-0.42868143;-0.45324367;-9.966681
7882616817;7882616749;-0.4417996;-0.21544924;-9.699544
7882664791;7882664721;-0.029573802;0.089898735;-9.753594
7882717121;7882717048;1.1811328;0.37211254;-9.898027
7882769440;7882769374;3.2607017;0.69592714;-8.883498
7882817401;7882817336;3.3232238;0.6412367;-9.109035
7882865370;7882865302;3.1150324;0.09478047;-8.589297
7882917789;7882917628;1.9436495;-0.38476363;-9.695665
7882965687;7882965592;0.94697267;-0.53076375;-9.986681
7883017987;7883017920;0.2751426;-0.4005988;-9.595977
7883066456;7883066372;-0.6333887;0.42803413;-10.483962
7883118835;7883118701;-1.0775056;0.72187924;-9.322795
7883166767;7883166666;-1.0428268;1.300023;-10.1153345
7883214807;7883214635;-1.3841454;1.4657602;-9.678269
7883267037;7883266962;-0.96918374;1.398585;-10.065488
7883319352;7883319287;-0.35740376;0.8036948;-10.387594
7883367383;7883367255;0.15683411;0.6589941;-10.1506605
7883415296;7883415228;0.1378681;0.00047830676;-9.416052
7883467623;7883467557;0.37167066;-1.018734;-9.18854
7883515592;7883515524;0.5020297;-0.9413235;-9.511078
7883567920;7883567851;0.6177228;-0.5727743;-9.297469
7883620261;7883620182;0.7049732;0.24787939;-8.853765
7883668218;7883668151;0.55806386;1.6245699;-9.336502
7883716244;7883716119;0.038454827;2.9292214;-8.983798
7883764157;7883764090;-0.0859124;4.1850834;-9.097676
7883816486;7883816421;-0.42092934;5.283611;-9.769166
7883868813;7883868748;-0.44752443;4.3449464;-8.838838
7883916798;7883916714;-0.96394026;3.8310876;-9.255286
7883969155;7883969044;-0.8472323;2.723128;-9.040688
7884017179;7884017019;-1.3365906;1.530584;-10.386767
7884065207;7884064986;-0.48965955;0.35386232;-10.210687
7884117381;7884117315;-0.011372178;-0.23668696;-9.214964
7884169712;7884169646;0.37477735;-1.1356694;-10.046269
7884218666;7884218585;1.0585212;-0.93569636;-9.839679
7884266628;7884266556;-0.16244312;0.54530233;-10.003087
7884318954;7884318888;0.92881286;0.30005357;-9.662649
7884366970;7884366859;0.80331194;-0.18735822;-9.393525
7884414897;7884414831;0.35156482;1.0471563;-9.495122
7884467229;7884467164;-0.5865681;0.475441;-9.826116
7884519611;7884519501;-0.54776126;0.15519723;-9.630191
7884567558;7884567471;-1.4516796;-0.8639162;-9.754226
7884615560;7884615445;-0.7726056;-1.4631673;-9.859569
7884667851;7884667779;-0.2061334;-1.7649931;-9.556742
7884715825;7884715747;0.012441662;-1.5101962;-9.636254
7884768151;7884768080;0.92258394;-1.2385025;-9.587029
7884816137;7884816052;0.45699227;-1.1502199;-9.269783
7884868451;7884868385;0.46116298;-0.80081767;-9.637824
7884916426;7884916356;-0.21132286;-0.9886798;-9.317125
7884964485;7884964329;-0.271706;-0.2800715;-9.843227
7885016731;7885016664;0.083174974;-0.16983403;-9.685282
7885069063;7885068996;1.257328;0.5165963;-9.5188465
7885117036;7885116970;1.7153094;0.62264895;-9.660658
7885165010;7885164945;2.1216788;0.33573171;-8.892515
7885217346;7885217278;1.2208276;-0.25359982;-9.8223
7885265318;7885265252;0.5528529;-0.55306655;-10.13762
7885317649;7885317584;0.83288246;-0.9324455;-10.031894
7885370465;7885370398;1.1894705;0.049257718;-9.385118
7885418522;7885418370;1.6756797;0.47968307;-9.398816
