timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2]
7868267832;3.7275395e-06;0.2813094;-0.000119450226;-0.0004075032;0.959617;0.0;0.0;-0.24354313
7868317307;2.0418536e-06;0.29283956;-0.00012434654;-0.0004060359;0.95616144;0.0;0.0;-0.2667204
7868366844;1.1178415e-06;0.3049637;-0.00012949508;-0.00040442334;0.95236385;0.0;0.0;-0.28157103
7868416305;6.1266655e-07;0.31769025;-0.00013489943;-0.0004026529;0.94819444;0.0;0.0;-0.2925957
7868465801;3.3560352e-07;0.32723612;-0.0001389531;-0.00040127203;0.9449425;0.0;0.0;-0.30414933
7868515285;1.8383308e-07;0.33140758;-0.00014072453;-0.00040065424;0.9434876;0.0;0.0;-0.3141
7868569329;9.528464e-08;0.3310492;-0.00014057235;-0.00040070765;0.94361335;0.0;0.0;-0.3141
7868618781;5.22236e-08;0.32959232;-0.00013995367;-0.00040092415;0.9441232;0.0;0.0;-0.3141
7868668273;2.860645e-08;0.32811618;-0.00013932682;-0.0004011424;0.94463724;0.0;0.0;-0.3141
7868717751;1.5669903e-08;0.32641977;-0.00013860644;-0.0004013919;0.94522476;0.0;0.0;-0.3141
7868767252;8.583583e-09;0.32489738;-0.00013795996;-0.00040161455;0.94574916;0.0;0.0;-0.3141
7868816786;4.6992032e-09;0.32390338;-0.00013753786;-0.00040175932;0.94609004;0.0;0.0;-0.3141
7868866246;2.575539e-09;0.3235456;-0.00013738591;-0.0004018113;0.9462125;0.0;0.0;-0.3141
7868920249;1.3356838e-09;0.3237651;-0.00013747913;-0.0004017794;0.94613737;0.0;0.0;-0.3141
7868969735;7.3164563e-10;0.32397985;-0.00013757033;-0.0004017482;0.9460639;0.0;0.0;-0.3141
7869014741;4.2332102e-10;0.32397917;-0.00013757004;-0.00040174832;0.9460641;0.0;0.0;-0.3141
7869064250;2.3175581e-10;0.32312122;-0.0001372057;-0.00040187285;0.9463574;0.0;0.0;-0.3141
7869118206;1.202563e-10;0.32158247;-0.00013655226;-0.00040209535;0.9468815;0.0;0.0;-0.3141
7869167701;6.587341e-11;0.31960213;-0.00013571132;-0.00040237998;0.9475517;0.0;0.0;-0.3141
7869217184;3.608382e-11;0.31745446;-0.0001347993;-0.00040268642;0.9482734;0.0;0.0;-0.3141
7869266736;1.9754599e-11;0.3149974;-0.00013375591;-0.0004030342;0.9490924;0.0;0.0;-0.3141
7869316137;1.08271e-11;0.31251946;-0.00013270364;-0.00040338188;0.94991124;0.0;0.0;-0.3141
7869365695;5.9308166e-12;0.30985057;-0.0001315703;-0.000403753;0.95078516;0.0;0.0;-0.3141
7869415181;3.2487153e-12;0.3071359;-0.0001304175;-0.0004041268;0.9516655;0.0;0.0;-0.3141
7869469197;1.683879e-12;0.30418003;-0.00012916229;-0.00040452974;0.9526144;0.0;0.0;-0.3141
7869518653;9.228895e-13;0.30128625;-0.00012793342;-0.00040492005;0.9535336;0.0;0.0;-0.3141
7869568151;5.055359e-13;0.29832026;-0.00012667393;-0.00040531583;0.9544657;0.0;0.0;-0.3141
7869617647;2.7691998e-13;0.29542774;-0.0001254456;-0.00040569765;0.95536494;0.0;0.0;-0.3141
7869667126;1.516881e-13;0.29250807;-0.00012420576;-0.00040607897;0.95626295;0.0;0.0;-0.3141
7869716661;8.304479e-14;0.28949556;-0.00012292649;-0.00040646808;0.95717925;0.0;0.0;-0.3141
7869766127;4.5515187e-14;0.28671485;-0.00012174567;-0.00040682332;0.95801586;0.0;0.0;-0.3141
7869820114;2.3604343e-14;0.28363433;-0.000120437515;-0.0004072125;0.9589324;0.0;0.0;-0.3141
7869865112;1.3657016e-14;0.28103173;-0.00011933231;-0.0004075377;0.9596983;0.0;0.0;-0.3141
7869914608;7.480974e-15;0.2783767;-0.00011820485;-0.0004078662;0.96047187;0.0;0.0;-0.3141
7869968609;3.879662e-15;0.27549928;-0.00011698295;-0.00040821833;0.96130115;0.0;0.0;-0.3141
7870018136;2.1251824e-15;0.27284303;-0.000115854964;-0.00040853987;0.9620584;0.0;0.0;-0.3141
7870067617;1.1641221e-15;0.27043688;-0.000114833194;-0.00040882823;0.96273756;0.0;0.0;-0.3141
7870117105;6.376696e-16;0.26782987;-0.00011372612;-0.0004091376;0.9634661;0.0;0.0;-0.3141
7870166598;3.4910532e-16;0.26521447;-0.00011261549;-0.00040944468;0.9641893;0.0;0.0;-0.3141
7870216057;1.9133764e-16;0.26274434;-0.000111566536;-0.00040973176;0.9648654;0.0;0.0;-0.3141
7870265559;1.0480874e-16;0.260287;-0.000110523026;-0.00041001447;0.9655312;0.0;0.0;-0.3141
7870319577;5.4354835e-17;0.25764826;-0.000109402485;-0.00041031488;0.9662387;0.0;0.0;-0.3141
7870369112;2.975732e-17;0.2554463;-0.00010846742;-0.00041056305;0.9668231;0.0;0.0;-0.3141
7870418566;1.6309391e-17;0.25322732;-0.00010752513;-0.00041081087;0.9674067;0.0;0.0;-0.3141
7870468075;8.933879e-18;0.25084513;-0.00010651353;-0.0004110743;0.9680271;0.0;0.0;-0.3141
7870517559;4.8936994e-18;0.2486704;-0.00010559002;-0.00041131247;0.96858805;0.0;0.0;-0.3141
7870567037;2.6806465e-18;0.24659482;-0.000104708626;-0.00041153774;0.96911854;0.0;0.0;-0.3141
7870616568;1.4675753e-18;0.24448168;-0.000103811275;-0.000411765;0.9696538;0.0;0.0;-0.3141
7870670501;7.615135e-19;0.24212208;-0.00010280927;-0.00041201635;0.97024566;0.0;0.0;-0.3141
7870720002;4.1713816e-19;0.2399696;-0.00010189521;-0.00041224333;0.97078025;0.0;0.0;-0.3141
7870765025;2.413481e-19;0.23806915;-0.00010108818;-0.00041244196;0.9712481;0.0;0.0;-0.3141
7870814501;1.3220449e-19;0.23610999;-0.00010025623;-0.00041264502;0.97172624;0.0;0.0;-0.3141
7870868481;6.856176e-20;0.23395978;-9.934313e-05;-0.00041286577;0.97224617;0.0;0.0;-0.3141
7870918017;3.7556423e-20;0.23193553;-9.8483535e-05;-0.00041307168;0.97273105;0.0;0.0;-0.3141
7870967460;2.057223e-20;0.23003232;-9.7675336e-05;-0.0004132635;0.97318286;0.0;0.0;-0.3141
7871016939;1.1268956e-20;0.22817896;-9.68883e-05;-0.00041344875;0.9736191;0.0;0.0;-0.3141
7871066486;6.169422e-21;0.22613166;-9.601891e-05;-0.0004136515;0.9740966;0.0;0.0;-0.3141
7871115946;3.3812962e-21;0.2239859;-9.5107716e-05;-0.00041386197;0.97459227;0.0;0.0;-0.3141
7871165466;1.8521899e-21;0.22198328;-9.4257295e-05;-0.00041405647;0.97505033;0.0;0.0;-0.3141
7871219449;9.605638e-22;0.21986833;-9.335919e-05;-0.00041425988;0.97552943;0.0;0.0;-0.3141
7871268953;5.258742e-22;0.21815047;-9.2629685e-05;-0.00041442362;0.975915;0.0;0.0;-0.3141
7871318415;2.8822112e-22;0.21660279;-9.197246e-05;-0.00041457;0.9762597;0.0;0.0;-0.3141
7871367912;1.5787851e-22;0.21523221;-9.139045e-05;-0.00041469868;0.9765628;0.0;0.0;-0.3141
7871417398;8.648192e-23;0.21375802;-9.076443e-05;-0.00041483613;0.9768865;0.0;0.0;-0.3141
7871466887;4.7372653e-23;0.21210465;-9.006233e-05;-0.00041498913;0.9772468;0.0;0.0;-0.3141
7871516432;2.5935139e-23;0.21044742;-8.9358575e-05;-0.00041514123;0.97760504;0.0;0.0;-0.3141
7871570422;1.3457543e-23;0.20856106;-8.8557535e-05;-0.00041531285;0.9780092;0.0;0.0;-0.3141
7871615375;7.786273e-24;0.20711794;-8.794472e-05;-0.00041544304;0.97831583;0.0;0.0;-0.3141
7871664877;4.2651268e-24;0.20547464;-8.724688e-05;-0.00041559018;0.9786623;0.0;0.0;-0.3141
7871718931;2.2106805e-24;0.20367497;-8.648265e-05;-0.00041574988;0.9790384;0.0;0.0;-0.3141
7871768441;1.2116296e-24;0.20228976;-8.589442e-05;-0.00041587182;0.9793256;0.0;0.0;-0.3141
7871817911;6.636926e-25;0.20078364;-8.525484e-05;-0.00041600337;0.9796355;0.0;0.0;-0.3141
7871867394;3.6355434e-25;0.19943283;-0.000592823;-0.0029128576;0.979907;0.0;0.0;-0.3141
7871916869;1.9914605e-25;0.19769907;-0.01183733;-0.0543329;0.9786843;0.0;0.0;-0.3141
7871966368;1.0902532e-25;0.19554392;-0.02225308;-0.10662549;0.97462726;0.0;0.0;-0.3141
7872015856;5.975459e-26;0.19446318;-0.021049246;-0.101269305;0.9754412;0.0;0.0;-0.3141
7872069828;3.0988952e-26;0.19330421;-0.013982778;-0.06644226;0.9787867;0.0;0.0;-0.3141
7872119288;1.6974977e-26;0.19166818;-0.0013836914;-0.0070852065;0.9814332;0.0;0.0;-0.3141
7872168835;9.2933015e-27;0.18952967;-0.0009103523;-0.00025676453;0.9818745;0.0;0.0;-0.3141
7872213824;5.3769233e-27;0.1878926;-0.000909923;-0.00025828165;0.98218906;0.0;0.0;-0.3141
7872267824;2.7900437e-27;0.18659747;-0.00090958166;-0.00025948114;0.98243594;0.0;0.0;-0.3141
7872317314;1.5283163e-27;0.18598433;-0.00090941956;-0.00026004872;0.98255223;0.0;0.0;-0.3141
7872366795;8.371736e-28;0.18574767;-0.00049411337;-0.00033876437;0.9825973;0.0;0.0;-0.3141
7872420766;4.3416147e-28;0.18485321;-0.017120656;-0.0861088;0.9788368;0.0;0.0;-0.3141
7872465756;2.5119738e-28;0.18445016;-0.021594312;-0.10977339;0.97645354;0.0;0.0;-0.3141
7872515244;1.3759969e-28;0.18425365;-0.022444114;-0.11433565;0.97594786;0.0;0.0;-0.3141
7872564754;7.53728e-29;0.18416807;-0.009024311;-0.045816608;0.9817849;0.0;0.0;-0.3141
7872618775;3.9066872e-29;0.18198618;-7.7272474e-05;-0.0004175598;0.983301;0.0;0.0;-0.3141
7872668238;2.1411771e-29;0.17940393;-7.617592e-05;-0.0004177612;0.9837754;0.0;0.0;-0.3141
7872717720;1.1728836e-29;0.1772237;-7.5250086e-05;-0.000417929;0.9841705;0.0;0.0;-0.3141
7872767219;6.4247646e-30;0.17596376;-7.471505e-05;-0.00041802495;0.9843965;0.0;0.0;-0.3141
7872816732;3.519285e-30;0.17553236;-7.4531854e-05;-0.00041805764;0.9844735;0.0;0.0;-0.3141
7872866283;1.926705e-30;0.1755569;0.0030042683;0.016844425;0.9843206;0.0;0.0;-0.3141
7872915727;1.0559883e-30;0.1753414;0.01186919;0.06648614;0.9821884;0.0;0.0;-0.3141
7872969692;5.4763945e-31;0.17514314;0.017136635;0.09585885;0.9797154;0.0;0.0;-0.3141
7873019182;2.9997972e-31;0.17553948;0.013966052;0.07564653;0.9814624;0.0;0.0;-0.3141
7873064163;1.7356039e-31;0.17571054;0.010430695;0.05590042;0.9827981;0.0;0.0;-0.3141
7873118169;9.001122e-32;0.1755124;0.0004232276;-7.544807e-05;0.9844771;0.0;0.0;-0.3141
7873167663;4.9305905e-32;0.1747129;0.00042328876;-7.510436e-05;0.9846193;0.0;0.0;-0.3141
7873217140;2.700823e-32;0.17352456;0.0036155933;0.018039629;0.98465765;0.0;0.0;-0.3141
7873266685;1.4794435e-32;0.17187408;0.0112454565;0.061828874;0.9831124;0.0;0.0;-0.3141
7873316176;8.099421e-33;0.16952847;0.017962448;0.10133286;0.9801373;0.0;0.0;-0.3141
7873365592;4.4391306e-33;0.16782095;0.019297788;0.10757829;0.9797401;0.0;0.0;-0.3141
7873415146;2.4315303e-33;0.16685918;0.021084353;0.12106677;0.9782925;0.0;0.0;-0.3141
7873469114;1.2610602e-33;0.1666766;0.023949888;0.13520682;0.97640383;0.0;0.0;-0.3141
