timestamp;timestamp_sample;device_id;pressure;temperature;error_count
8324003612;8324003017;4028193;101264.0;37.42;0
8325008428;8325007845;4028193;101266.0;37.42;0
8326002581;8326001998;4028193;101262.0;37.42;0
8327007177;8327006587;4028193;101264.0;37.41;0
8328001414;8328000831;4028193;101266.0;37.41;0
8328995669;8328995087;4028193;101265.0;37.41;0
8330011408;8330010825;4028193;101265.0;37.41;0
8331005507;8331004925;4028193;101269.0;37.399998;0
8332010378;8332009796;4028193;101265.0;37.399998;0
8333004681;8333004098;4028193;101264.0;37.39;0
8334009740;8334009154;4028193;101264.0;37.39;0
8335003602;8335003019;4028193;101265.0;37.39;0
8335997784;8335997202;4028193;101266.0;37.38;0
8336992033;8336991439;4028193;101268.0;37.38;0
8338007672;8338007089;4028193;101269.0;37.37;0
8339001647;8339001064;4028193;101267.0;37.37;0
8340006715;8340006132;4028193;101270.0;37.37;0
8341011390;8341010807;4028193;101261.0;37.36;0
8342005447;8342004851;4028193;101262.0;37.36;0
8342999629;8342999047;4028193;101270.0;37.36;0
8343993869;8343993286;4028193;101267.0;37.35;0
8345009186;8345008603;4028193;101267.0;37.35;0
8346003498;8346002915;4028193;101267.0;37.35;0
8347008782;8347008199;4028193;101268.0;37.34;0
8348002928;8348002346;4028193;101264.0;37.34;0
8349008057;8349007474;4028193;101272.0;37.34;0
8350002030;8350001448;4028193;101263.0;37.329998;0
8350995992;8350995409;4028193;101265.0;37.329998;0
8352011849;8352011266;4028193;101266.0;37.329998;0
8353005896;8353005310;4028193;101269.0;37.329998;0
8354010577;8354009994;4028193;101264.0;37.329998;0
8355004580;8355003998;4028193;101266.0;37.32;0
8356009629;8356009046;4028193;101264.0;37.32;0
8357004230;8357003647;4028193;101267.0;37.32;0
8357998225;8357997642;4028193;101266.0;37.309998;0
8359014015;8359013433;4028193;101264.0;37.309998;0
8360008133;8360007550;4028193;101265.0;37.309998;0
8361002081;8361001498;4028193;101265.0;37.309998;0
8362007069;8362006486;4028193;101263.0;37.3;0
8363012046;8363011463;4028193;101264.0;37.29;0
8364006020;8364005438;4028193;101261.0;37.29;0
8365000117;8364999534;4028193;101267.0;37.29;0
8365994593;8365994010;4028193;101270.0;37.29;0
8367010596;8367010013;4028193;101264.0;37.28;0
8368004649;8368004066;4028193;101264.0;37.28;0
8369009332;8369008693;4028193;101262.0;37.27;0
8370014378;8370013795;4028193;101266.0;37.27;0
8371008221;8371007638;4028193;101263.0;37.26;0
8372002575;8372001911;4028193;101263.0;37.26;0
8372996619;8372996036;4028193;101265.0;37.25;0
8373990653;8373990071;4028193;101270.0;37.25;0
8375006269;8375005659;4028193;101268.0;37.25;0
8376011256;8376010673;4028193;101273.0;37.239998;0
8377005443;8377004836;4028193;101268.0;37.239998;0
8378010612;8378010029;4028193;101269.0;37.239998;0
8379004835;8379004252;4028193;101266.0;37.239998;0
8379999048;8379998465;4028193;101266.0;37.23;0
8380992830;8380992247;4028193;101266.0;37.23;0
8382008588;8382008006;4028193;101270.0;37.219997;0
8383013377;8383012794;4028193;101264.0;37.219997;0
8384007479;8384006897;4028193;101270.0;37.219997;0
8385001575;8385000992;4028193;101267.0;37.21;0
8386006667;8386006083;4028193;101268.0;37.21;0
8387001172;8387000589;4028193;101267.0;37.2;0
8387995374;8387994791;4028193;101265.0;37.2;0
8389011039;8389010457;4028193;101263.0;37.19;0
8390005299;8390004716;4028193;101265.0;37.19;0
8391010012;8391009429;4028193;101269.0;37.19;0
8392003990;8392003408;4028193;101264.0;37.18;0
8393009077;8393008495;4028193;101266.0;37.18;0
8394003262;8394002679;4028193;101265.0;37.17;0
8394997023;8394996439;4028193;101261.0;37.17;0
8395991135;8395990552;4028193;101263.0;37.16;0
8397006992;8397006394;4028193;101261.0;37.16;0
8398011811;8398011228;4028193;101265.0;37.16;0
8399005773;8399005187;4028193;101265.0;37.16;0
8400010622;8400010040;4028193;101267.0;37.149998;0
8401004803;8401004220;4028193;101267.0;37.149998;0
8401998930;8401998348;4028193;101266.0;37.149998;0
8402993046;8402992463;4028193;101268.0;37.149998;0
8404008891;8404008308;4028193;101264.0;37.14;0
8405013649;8405013066;4028193;101270.0;37.14;0
8406007897;8406007314;4028193;101259.0;37.14;0
8407012687;8407012104;4028193;101266.0;37.13;0
8408006602;8408006019;4028193;101267.0;37.13;0
8409000766;8409000183;4028193;101265.0;37.13;0
8409994803;8409994220;4028193;101265.0;37.13;0
8411010616;8411010034;4028193;101263.0;37.12;0
8412004671;8412004089;4028193;101263.0;37.12;0
8413009902;8413009319;4028193;101265.0;37.12;0
8414004191;8414003608;4028193;101265.0;37.11;0
8415009028;8415008445;4028193;101265.0;37.11;0
